3	1	2	5	1	68
3	2	1	4	1	60
3	2	2	4	1	62
3	3	1	5	1	71
3	4	1	4	1	54
3	5	2	6	1	81
3	6	2	6	1	81
3	6	2	6	1	89
3	7	2	6	1	73
3	8	2	4	1	55
3	9	2	6	1	65
3	9	2	5	1	67
3	9	1	5	1	74
3	9	1	6	1	81
3	10	2	6	1	78
3	11	1	6	1	100
3	12	1	4	1	59
3	12	2	6	1	83
3	12	2	6	1	82
9	13	1	5	1	76
9	13	1	4	1	77
9	14	1	4	1	66
9	15	1	5	1	76
9	16	2	5	1	83
6	17	1	4	1	76
6	17	2	4	1	75
9	18	2	4	1	61
9	18	2	4	1	62
9	18	2	4	1	64
9	18	2	4	1	65
9	18	1	4	1	65
3	19	1	5	1	79
3	20	1	5	1	68
3	21	2	5	1	62
3	21	2	5	1	71
3	21	1	6	1	77
3	22	1	5	1	53
3	22	1	5	1	68
3	23	2	5	1	72
3	23	2	7	1	93
3	24	1	4	1	53
3	24	2	4	1	57
3	24	1	5	1	66
3	24	2	5	1	68
3	24	1	5	1	70
3	24	1	6	1	84
3	24	1	6	1	78
3	24	2	7	1	92
3	24	2	6	1	94
9	25	2	5	1	73
9	26	2	4	1	85
6	27	1	5	1	80
3	28	1	6	1	80
3	29	1	4	1	40
3	30	1	5	1	67
3	31	1	4	1	49
3	31	2	4	1	61
3	32	1	6	1	79
3	33	1	6	1	87
3	34	2	6	1	66
3	35	1	5	1	68
3	36	2	5	1	60
3	37	2	3	1	47
3	38	2	4	1	43
3	39	2	4	1	40
3	39	2	4	1	54
3	39	2	5	1	61
3	40	1	6	1	75
3	41	2	6	1	84
3	42	1	5	1	68
3	43	1	5	1	60
3	43	1	5	1	71
3	44	2	6	1	92
6	45	2	5	1	71
6	46	1	5	1	67
6	46	1	4	1	72
6	47	1	5	1	72
6	47	1	5	1	73
9	48	1	3	1	36
9	49	1	4	1	68
9	50	1	4	1	76
9	51	2	4	1	61
9	52	1	4	1	68
9	53	1	3	1	51
9	53	2	4	1	58
9	54	2	4	1	59
9	55	1	4	1	62
9	55	2	4	1	67
6	56	1	5	1	71
1	57	1	5	1	67
7	58	1	3	1	59
7	58	1	4	1	64
7	59	1	4	1	65
7	60	1	3	1	59
1	61	2	6	1	73
1	62	2	5	1	68
1	63	1	5	1	73
1	63	2	7	1	81
1	64	2	4	1	57
1	64	1	6	1	62
1	64	2	6	1	65
1	64	1	5	1	70
1	64	2	6	1	73
1	64	1	6	1	74
1	64	2	6	1	80
1	64	2	6	1	84
1	65	2	6	1	85
1	66	2	6	1	84
1	67	1	7	1	64
1	67	2	6	1	74
1	67	1	6	1	84
1	68	1	6	1	66
1	68	2	6	1	79
7	69	1	5	1	85
7	70	1	4	1	64
7	71	2	4	1	65
7	72	2	4	1	59
7	72	1	4	1	64
7	73	1	3	1	51
7	73	2	4	1	58
7	73	1	4	1	61
7	73	1	4	1	72
7	73	1	4	1	74
1	74	2	5	1	64
1	74	2	5	1	61
1	74	1	6	1	80
1	74	2	5	1	73
1	75	1	5	1	65
1	75	1	5	1	78
1	76	2	5	1	64
1	76	1	5	1	71
1	76	2	5	1	78
1	76	2	6	1	88
1	77	2	5	1	69
1	78	1	5	1	78
7	79	2	3	1	49
7	80	1	3	1	56
3	81	2	5	1	58
1	82	2	5	1	67
3	83	1	6	1	71
3	84	1	5	1	66
1	85	2	5	1	67
1	86	2	6	1	76
1	87	1	5	1	77
1	88	2	6	1	82
1	89	2	6	1	81
1	89	2	6	1	87
7	90	1	4	1	62
7	91	2	3	1	56
7	92	1	4	1	67
7	93	2	4	1	63
7	94	2	4	1	64
7	95	2	4	1	65
7	96	1	4	1	75
7	97	1	4	1	65
7	98	2	5	1	84
1	99	2	5	1	72
1	100	1	5	1	77
7	101	2	3	1	56
7	102	1	3	1	46
7	103	2	3	1	48
7	104	2	4	1	66
7	105	1	3	1	48
7	106	2	4	1	54
7	107	1	4	1	55
7	107	2	5	1	66
7	107	1	5	1	67
7	108	2	4	1	58
7	108	2	4	1	60
7	109	2	3	1	50
7	109	1	4	1	64
7	109	1	5	1	91
7	110	2	4	1	66
7	111	2	4	1	68
7	112	2	3	1	54
7	112	2	4	1	69
7	113	1	4	1	54
7	114	2	3	1	53
7	115	2	3	1	50
7	115	1	4	1	68
7	116	1	4	1	61
1	117	1	5	1	64
1	117	2	5	1	67
1	118	2	4	1	53
1	118	2	5	1	72
1	118	1	6	1	87
1	119	1	5	1	66
7	120	1	3	1	53
7	121	2	3	1	48
7	121	1	4	1	62
7	122	1	3	1	47
7	123	1	3	1	41
1	124	1	5	1	65
1	124	1	6	1	95
1	125	2	5	1	68
1	126	1	5	1	65
1	127	1	6	1	80
7	128	1	4	1	70
7	129	1	4	1	64
7	130	1	5	1	89
1	131	2	5	1	64
1	132	1	6	1	75
1	132	2	6	1	76
1	133	2	6	1	78
1	134	2	6	1	79
1	134	2	5	1	82
1	134	1	6	1	90
1	135	2	4	1	57
1	136	2	4	1	51
1	136	1	4	1	64
1	137	2	6	1	83
1	138	1	4	1	56
7	139	1	3	1	53
7	139	1	4	1	65
7	140	1	5	1	98
7	141	1	4	1	68
7	141	2	4	1	74
7	142	2	3	1	42
7	142	1	3	1	49
7	143	1	4	1	64
7	144	1	4	1	61
7	144	2	4	1	62
7	145	2	4	1	56
7	145	1	4	1	65
7	146	2	3	1	50
7	146	1	4	1	68
1	147	2	5	1	63
1	147	2	5	1	66
1	148	2	7	1	68
1	149	2	5	1	67
1	149	1	6	1	72
1	149	2	5	1	73
1	149	1	6	1	81
1	150	1	5	1	67
1	150	2	5	1	71
1	150	1	6	1	83
1	151	2	5	1	67
1	151	1	5	1	65
1	151	2	5	1	69
1	151	1	5	1	70
1	152	2	5	1	67
1	153	2	5	1	69
1	154	2	6	1	72
1	155	2	5	1	65
1	155	2	5	1	68
7	156	2	4	1	61
7	157	1	4	1	63
7	157	1	4	1	64
7	158	1	4	1	61
7	159	1	4	1	66
7	160	2	4	1	59
7	161	1	4	1	65
7	162	2	4	1	68
7	162	1	4	1	69
7	163	2	4	1	60
7	164	1	4	1	69
1	165	2	6	1	84
1	166	1	5	1	73
1	167	2	5	1	62
1	168	2	5	1	62
1	169	2	4	1	55
1	169	2	5	1	58
1	169	2	4	1	60
1	169	2	5	1	65
1	169	2	5	1	61
1	169	1	5	1	62
1	169	1	4	1	63
1	169	2	5	1	65
1	169	2	5	1	66
1	169	2	5	1	68
1	169	1	4	1	66
1	169	1	5	1	68
1	169	2	6	1	68
1	169	1	5	1	73
1	169	2	5	1	72
1	169	1	6	1	85
7	170	1	3	1	55
1	171	1	6	1	90
1	172	2	5	1	68
1	173	2	6	1	75
1	174	2	6	1	85
1	175	1	3	1	31
1	175	1	5	1	54
1	176	1	4	1	47
1	177	1	6	1	83
1	178	2	5	1	61
1	179	1	6	1	72
1	179	1	6	1	82
1	180	2	6	1	84
7	181	2	3	1	48
7	181	1	4	1	61
7	181	1	4	1	64
7	182	2	4	1	63
7	182	1	4	1	65
7	182	2	4	1	68
1	183	2	3	1	33
1	184	2	4	1	57
1	184	2	5	1	63
1	184	1	5	1	61
1	184	2	5	1	68
1	185	2	4	1	60
1	185	2	5	1	60
1	185	1	6	1	90
1	186	2	4	1	49
1	187	2	5	1	61
1	187	1	5	1	71
1	187	2	6	1	75
1	188	2	5	1	61
1	188	2	6	1	74
7	189	2	4	1	60
7	190	1	4	1	69
7	191	2	5	1	59
7	191	2	4	1	63
7	192	2	4	1	62
7	193	2	4	1	70
7	194	2	5	1	72
7	195	2	4	1	58
7	196	2	5	1	77
3	197	2	4	1	53
7	198	2	5	1	66
1	199	2	4	1	50
1	199	2	4	1	51
1	199	2	5	1	72
1	200	1	4	1	56
1	200	1	5	1	68
1	200	2	5	1	71
1	200	1	5	1	73
1	200	1	5	1	74
1	200	2	5	1	66
1	201	2	5	1	61
1	201	1	5	1	65
1	201	2	5	1	68
1	201	2	5	1	70
7	202	2	4	1	67
7	203	2	4	1	57
7	204	2	4	1	68
7	205	1	4	1	61
7	205	2	4	1	61
7	206	2	3	1	50
7	206	1	3	1	53
7	207	2	4	1	58
7	207	1	3	1	60
7	208	1	3	1	52
7	209	2	3	1	53
7	209	2	4	1	68
7	209	2	5	1	82
7	210	2	3	1	45
7	210	1	3	1	50
7	210	2	4	1	62
7	210	1	4	1	70
7	210	2	5	1	87
7	211	2	4	1	67
7	211	1	4	1	69
7	212	1	3	1	46
7	212	1	3	1	57
7	213	1	3	1	46
7	214	1	3	1	47
7	214	1	3	1	49
7	214	2	4	1	58
7	214	2	4	1	61
1	215	2	5	1	61
1	215	1	5	1	68
1	215	1	5	1	70
1	216	2	6	1	83
1	217	1	5	1	57
1	217	2	5	1	68
1	218	1	4	1	51
1	218	2	6	1	76
1	219	1	5	1	65
1	219	2	6	1	70
1	220	2	5	1	71
1	221	2	5	1	71
1	222	1	5	1	63
1	223	2	5	1	70
1	224	2	6	1	89
7	225	1	5	1	69
7	225	1	4	1	71
7	225	2	5	1	71
7	225	2	4	1	71
7	225	2	4	1	76
1	226	2	6	1	74
1	226	2	6	1	78
1	226	2	5	1	71
1	226	2	6	1	81
1	226	2	6	1	83
1	226	1	6	1	82
7	227	2	5	1	79
3	228	1	4	1	55
3	229	1	6	1	80
3	230	1	5	1	77
3	231	2	6	1	56
3	232	2	5	1	70
3	233	2	6	1	88
3	234	2	4	1	53
3	235	2	6	1	64
3	236	1	5	1	73
3	236	1	6	1	79
3	237	2	4	1	52
3	237	2	6	1	61
3	237	2	6	1	94
9	238	1	4	1	64
9	239	2	4	1	57
9	240	2	4	1	67
9	240	1	4	1	79
9	241	2	4	1	61
9	241	1	5	1	76
6	242	1	4	1	70
6	242	1	5	1	78
6	242	2	5	1	91
6	243	2	6	1	86
6	244	2	4	1	71
6	245	2	5	1	77
6	246	1	5	1	74
6	247	2	5	1	71
6	248	2	5	1	77
6	249	1	4	1	66
6	250	1	4	1	65
6	251	2	4	1	63
3	252	1	3	1	30
3	252	2	4	1	41
3	252	2	4	1	47
3	252	1	5	1	72
3	253	2	4	1	53
3	254	1	4	1	50
3	254	2	4	1	53
3	254	2	4	1	56
3	255	2	4	1	54
3	256	2	5	1	62
3	257	1	5	1	65
3	258	2	3	1	35
3	259	1	5	1	62
3	259	2	6	1	76
3	260	2	6	1	92
3	261	2	5	1	63
3	261	1	6	1	74
3	261	2	7	1	87
9	262	2	5	1	76
6	263	2	4	1	61
6	263	1	5	1	68
6	263	2	5	1	75
6	264	1	4	1	61
9	265	2	3	1	49
9	266	2	4	1	62
6	267	1	5	1	70
6	268	2	4	1	68
6	269	2	5	1	77
3	270	1	3	1	44
3	270	2	5	1	65
3	271	2	4	1	57
3	272	2	4	1	69
3	273	1	6	1	75
3	274	2	5	1	72
3	275	2	5	1	49
3	276	1	3	1	25
3	277	2	6	1	88
3	278	1	5	1	68
3	279	1	5	1	68
3	280	1	5	1	62
3	281	2	5	1	62
3	282	2	4	1	48
3	283	2	4	1	63
3	284	1	4	1	54
3	285	1	5	1	70
3	286	1	5	1	68
3	287	1	4	1	52
6	288	1	5	1	74
6	289	1	5	1	93
6	290	1	5	1	71
6	290	2	5	1	76
6	291	2	5	1	80
9	292	1	5	1	80
9	293	2	5	1	83
9	294	1	4	1	54
9	294	2	5	1	77
3	295	2	6	1	65
3	295	2	5	1	68
3	296	2	5	1	70
3	297	2	5	1	58
3	297	1	5	1	61
3	298	2	5	1	68
3	299	2	5	1	60
3	299	2	6	1	74
3	299	2	6	1	80
3	299	2	5	1	81
3	299	2	6	1	89
3	300	2	5	1	65
3	301	1	4	1	56
3	302	2	5	1	67
3	303	2	5	1	70
3	304	2	6	1	69
3	304	2	6	1	88
3	304	1	6	1	96
3	305	1	5	1	75
3	306	2	5	1	69
6	307	2	4	1	62
6	307	2	4	1	65
6	308	2	5	1	88
3	309	2	5	1	66
3	309	1	5	1	67
3	309	1	6	1	84
3	310	2	5	1	60
3	311	1	5	1	64
3	312	1	5	1	68
3	313	1	5	1	70
3	314	2	5	1	57
3	314	2	5	1	62
3	314	2	6	1	81
3	315	2	6	1	79
3	316	2	5	1	67
3	317	2	6	1	79
3	318	1	4	1	59
3	318	1	5	1	73
3	319	2	4	1	58
3	319	1	6	1	83
3	320	2	5	1	67
9	321	2	4	1	73
9	322	2	4	1	68
9	323	2	4	1	62
9	324	1	3	1	47
9	324	1	4	1	67
9	324	2	5	1	84
6	325	2	4	1	60
6	326	1	5	1	73
6	326	2	5	1	91
6	327	2	5	1	71
6	328	1	4	1	64
6	329	2	5	1	80
6	330	1	4	1	71
6	330	2	5	1	85
6	331	1	5	1	71
6	331	2	5	1	86
6	332	2	5	1	84
6	332	2	5	1	86
3	333	2	5	1	58
3	333	2	5	1	60
3	333	2	5	1	62
3	333	1	5	1	63
3	333	1	6	1	83
3	334	2	5	1	53
3	335	2	5	1	63
3	336	1	5	1	68
3	337	1	5	1	55
3	338	2	6	1	74
3	339	2	6	1	70
3	340	2	5	1	62
3	340	1	5	1	67
3	340	1	5	1	71
3	341	1	5	1	55
3	342	1	5	1	62
3	342	1	5	1	65
3	342	2	5	1	69
6	343	2	4	1	61
9	344	1	5	1	70
9	345	1	4	1	60
9	345	1	4	1	64
6	346	2	4	1	64
6	346	1	4	1	65
6	346	2	4	1	65
6	346	2	5	1	73
6	346	1	5	1	73
6	346	1	4	1	75
6	346	1	5	1	83
6	347	2	5	1	79
6	348	1	5	1	72
3	349	1	5	1	75
3	350	2	7	1	94
3	351	2	5	1	57
3	351	2	4	1	57
3	351	2	5	1	59
3	351	2	5	1	63
3	351	2	5	1	67
3	351	2	5	1	66
3	351	1	5	1	72
3	352	1	6	1	78
3	353	1	6	1	85
9	354	2	4	1	60
9	354	1	5	1	72
6	355	1	4	1	77
3	356	2	5	1	65
3	356	1	5	1	64
3	356	2	5	1	65
3	356	2	5	1	69
3	356	1	5	1	68
3	357	2	6	1	73
2	358	2	5	1	66
2	358	1	5	1	69
2	358	2	6	1	86
9	359	2	3	1	49
9	360	1	3	1	55
9	361	2	4	1	70
9	362	1	3	1	46
9	363	1	4	1	52
9	363	1	4	1	52
9	364	2	4	1	59
8	365	2	5	1	79
9	366	1	5	1	78
9	367	1	4	1	61
9	368	1	3	1	61
9	369	2	5	1	84
9	370	1	4	1	72
9	370	2	5	1	79
1	371	2	5	1	68
1	371	1	5	1	69
1	371	1	5	1	69
1	371	1	5	1	74
1	371	2	6	1	78
1	371	1	6	1	80
1	371	2	7	1	85
1	372	1	5	1	56
1	372	2	5	1	68
1	372	2	5	1	71
1	372	2	6	1	73
1	372	1	6	1	75
1	372	1	6	1	77
1	372	1	6	1	74
1	372	2	6	1	83
1	372	2	6	1	89
7	373	2	5	1	79
7	374	2	3	1	56
7	375	2	4	1	63
7	376	1	5	1	87
7	377	1	4	1	77
7	378	1	3	1	51
7	379	2	3	1	51
7	379	1	3	1	51
7	379	1	4	1	63
7	379	2	4	1	70
7	379	2	4	1	71
7	380	2	5	1	77
7	381	2	4	1	60
7	382	2	5	1	88
7	383	1	3	1	49
7	384	1	3	1	53
7	385	1	3	1	49
7	385	1	4	1	62
7	385	1	4	1	61
7	385	2	4	1	63
7	385	2	5	1	79
7	386	1	3	1	51
7	387	2	4	1	58
7	388	2	3	1	51
7	389	1	3	1	47
7	390	2	5	1	87
7	391	2	4	1	66
7	392	2	3	1	45
7	393	1	3	1	43
7	394	1	3	1	46
7	395	2	3	1	47
7	396	1	4	1	72
7	397	2	3	1	50
7	398	2	3	1	52
7	398	1	4	1	57
7	399	2	4	1	60
7	400	2	3	1	54
7	400	1	4	1	62
7	400	2	4	1	75
7	401	2	4	1	50
7	401	2	4	1	57
7	401	2	4	1	63
7	402	1	4	1	61
7	402	2	4	1	62
7	402	2	4	1	68
7	403	2	5	1	77
7	404	1	4	1	65
7	404	2	4	1	70
7	405	1	3	1	52
7	406	2	3	1	56
7	406	1	4	1	70
7	407	2	4	1	63
7	407	2	5	1	83
7	408	1	3	1	48
7	408	2	3	1	50
7	408	2	3	1	50
7	408	1	4	1	54
7	408	2	3	1	51
7	408	2	3	1	54
7	408	1	3	1	55
7	408	2	3	1	57
7	409	2	4	1	66
7	409	2	4	1	68
7	409	1	4	1	68
7	410	2	5	1	72
7	411	1	4	1	50
7	411	1	4	1	56
7	411	2	3	1	58
7	411	1	4	1	66
1	412	2	4	1	45
