1 1 1 69 4
2 1 1 78 1
1 1 1 60 1
1 1 1 64 2
1 1 2 63 1
1 1 1 52 1
1 1 1 80 1
1 1 2 55 1
3 1 1 77 1
1 1 1 74 1
1 1 1 53 1
1 1 2 55 4
1 1 2 60 2
1 1 1 28 1
1 1 1 59 2
1 1 1 60 2
1 1 2 65 2
1 1 2 67 1
1 1 2 68 3
1 1 2 69 1
1 1 1 61 3
1 1 1 80 1
1 1 2 62 3
1 1 2 65 1
1 1 2 67 2
1 1 2 62 1
1 1 2 66 2
1 1 1 62 10
1 1 2 57 9
1 1 2 83 2
1 1 2 64 1
1 1 2 90 1
1 1 1 64 3
1 1 2 52 1
1 1 1 53 1
1 1 1 55 2
1 1 1 57 2
1 1 2 59 2
1 1 2 68 1
1 1 2 69 2
1 1 1 54 4
1 1 1 60 5
1 1 1 49 1
1 1 1 48 1
1 1 1 59 1
1 1 1 64 1
3 1 2 62 1
1 1 1 61 2
1 1 1 62 1
1 1 1 65 1
3 1 2 61 1
3 1 2 62 1
3 1 2 62 1
1 1 1 61 1
1 1 1 81 1
3 1 1 62 1
1 1 1 70 1
3 1 2 62 1
1 1 2 55 11
1 1 2 56 9
1 1 1 62 2
1 1 1 72 1
1 1 2 52 1
1 1 1 70 2
1 1 2 70 1
1 1 1 79 1
1 1 1 64 2
1 1 2 61 1
1 1 1 66 2
1 1 1 68 1
1 1 1 56 3
1 1 1 63 2
1 1 2 57 2
1 1 2 54 4
1 1 1 59 1
1 1 2 52 1
1 1 2 67 1
3 1 2 75 1
3 1 2 74 1
3 1 1 65 1
1 1 1 51 1
1 1 1 57 2
1 1 1 55 1
1 1 2 54 5
1 1 1 85 1
1 1 2 68 3
1 1 1 62 4
1 1 2 50 1
1 1 2 66 1
1 1 2 54 3
1 1 1 48 1
2 1 2 68 1
1 1 2 65 1
1 1 2 60 1
1 1 1 86 1
1 1 1 80 1
1 1 1 53 3
1 1 1 57 1
1 1 1 78 2
1 1 2 59 5
1 1 2 70 1
1 1 1 75 1
1 1 2 81 1
1 1 2 61 5
1 1 1 67 1
1 1 1 68 1
1 1 1 66 1
3 1 1 66 1
1 1 1 82 2
1 1 2 51 1
1 1 2 81 1
1 1 1 75 1
1 1 2 65 1
1 1 2 75 1
1 1 2 62 1
1 1 2 57 1
1 1 1 82 2
1 1 1 73 2
1 1 2 64 1
1 1 1 54 3
1 1 2 53 1
1 1 2 71 2
1 1 2 50 2
1 1 2 66 1
1 1 2 60 2
1 1 1 51 1
1 1 1 65 4
1 1 1 67 2
1 1 1 58 1
1 1 2 66 1
1 1 1 65 1
1 1 2 56 1
1 1 2 89 1
3 1 1 74 1
1 1 1 61 2
1 1 2 67 1
3 1 1 59 1
3 1 2 47 1
3 1 2 76 1
1 1 1 62 2
1 1 1 69 1
3 1 2 51 1
1 1 2 78 1
3 1 2 64 2
1 1 1 56 1
1 1 1 42 1
1 1 1 58 1
1 1 1 72 2
1 1 2 57 4
1 1 1 60 1
1 1 1 64 2
1 1 2 72 1
1 1 1 81 1
1 1 2 71 1
1 1 2 66 4
1 1 1 49 2
1 1 1 63 2
1 1 2 70 1
3 1 2 96 1
1 1 1 68 3
1 1 2 62 1
1 1 1 66 1
1 1 1 86 1
1 1 1 59 3
1 1 1 64 1
1 1 1 64 1
2 1 2 63 1
1 1 1 71 1
1 1 2 63 1
1 1 1 66 4
1 1 1 54 1
1 1 2 70 1
1 1 1 64 1
1 1 1 77 1
1 1 1 72 1
1 1 2 61 1
2 1 1 76 1
1 1 2 82 1
1 1 1 71 1
3 1 2 49 1
3 1 2 72 1
1 1 1 58 2
1 1 1 54 2
1 1 1 71 1
1 1 1 63 4
1 1 2 60 1
1 1 2 52 1
1 1 2 56 1
1 1 2 47 1
1 1 2 59 1
1 1 2 68 2
1 1 2 59 1
1 1 1 69 1
1 1 2 76 1
1 1 1 73 1
1 1 2 49 1
1 1 2 51 1
1 1 2 60 1
1 1 2 74 1
1 1 1 79 1
1 1 2 63 2
1 1 1 64 1
1 1 2 54 1
1 1 1 56 1
1 1 1 71 1
1 1 2 55 2
1 1 1 60 1
1 1 1 60 1
1 1 2 64 1
1 1 2 59 3
2 1 2 42 1
1 1 1 58 1
3 1 1 61 1
1 1 1 64 1
3 1 1 59 1
1 1 1 64 2
1 1 1 64 1
1 1 1 81 1
1 1 1 87 1
1 1 1 62 1
3 1 2 66 1
3 1 2 83 1
1 1 2 65 1
1 1 2 83 1
1 1 1 48 1
1 1 1 64 1
1 1 2 65 2
1 1 1 52 1
1 1 1 53 4
1 1 2 64 3
3 1 1 96 1
3 1 1 80 1
1 1 1 52 1
1 1 1 64 1
1 1 1 75 1
1 1 1 54 1
1 1 1 64 1
1 1 1 72 1
1 1 2 65 2
3 1 1 62 1
1 1 1 59 1
3 1 2 67 1
3 1 2 58 1
1 1 2 58 1
3 1 1 69 1
3 1 1 63 1
1 1 1 63 1
1 1 1 58 1
1 1 1 65 2
1 1 1 67 1
1 1 1 68 1
1 1 1 49 3
1 1 2 78 1
1 1 2 50 6
1 1 2 65 1
1 1 2 63 2
1 1 1 52 3
1 1 1 89 1
1 1 2 76 1
1 1 1 65 6
1 1 2 77 1
1 1 1 58 2
1 1 2 68 1
1 1 1 61 1
1 1 2 68 1
3 1 1 102 1
1 1 1 50 1
1 1 2 57 1
1 1 2 63 3
1 1 2 64 2
1 1 2 53 2
1 1 1 92 1
1 1 2 56 1
1 1 1 73 1
1 1 2 69 1
3 1 2 68 1
1 1 1 59 1
1 1 2 56 1
1 1 1 75 1
3 1 1 67 1
1 1 1 68 1
1 1 1 62 1
1 1 1 53 1
1 1 2 69 1
1 1 1 61 2
1 1 1 66 3
1 1 1 63 3
1 1 1 67 1
1 1 2 61 1
1 1 2 67 1
1 1 2 74 1
1 1 2 71 1
1 1 1 59 1
1 1 2 59 2
1 1 1 80 1
1 1 1 61 1
1 1 1 61 1
1 1 2 47 1
1 1 1 57 1
3 1 2 54 1
3 1 2 63 1
1 1 1 61 1
1 1 1 71 1
1 1 2 57 3
1 1 1 56 1
1 1 1 48 1
1 1 2 53 2
1 1 1 52 9
1 1 2 48 2
1 1 1 49 1
1 1 1 66 2
1 1 2 72 4
1 1 1 75 1
1 1 1 79 2
1 1 1 61 2
1 1 1 69 5
1 1 1 68 1
1 1 2 65 1
3 1 2 61 1
1 1 2 73 1
1 1 1 61 1
1 1 2 58 1
1 1 2 65 2
1 1 2 63 1
1 1 1 65 2
1 1 1 63 4
1 1 2 64 3
3 1 1 61 1
1 1 1 85 1
3 1 2 72 1
1 1 2 60 2
3 1 1 54 1
1 1 2 66 1
1 1 1 54 2
1 1 2 84 1
1 1 1 74 1
1 1 2 61 3
1 1 2 70 1
1 1 1 62 4
1 1 1 84 1
1 1 1 55 6
1 1 1 43 1
1 1 1 66 1
1 1 2 58 5
1 1 1 47 1
1 1 1 62 1
1 1 1 77 1
1 1 2 58 1
1 1 2 70 1
1 1 2 63 1
1 1 2 28 1
1 1 2 61 2
1 1 2 61 1
1 1 1 55 2
1 1 2 63 2
1 1 2 71 1
1 1 2 60 1
1 1 1 53 1
1 1 2 67 1
1 1 1 69 1
1 1 2 55 1
3 1 1 66 1
1 1 2 60 1
1 1 1 56 1
3 1 2 65 1
1 1 2 45 1
1 1 1 72 1
1 1 2 49 3
1 1 1 70 1
1 1 1 78 1
1 1 2 57 4
1 1 1 83 1
1 1 2 52 1
1 1 1 76 1
1 1 1 64 1
1 1 1 47 3
1 1 2 72 1
1 1 2 76 1
1 1 1 51 1
1 1 1 71 1
1 1 1 78 1
1 1 1 82 1
1 1 1 63 1
1 1 2 50 1
1 1 1 95 1
3 1 2 43 1
3 1 2 63 1
1 1 1 70 1
1 1 1 61 1
1 1 2 57 2
1 1 2 60 1
1 1 1 52 1
1 1 1 71 1
1 1 2 72 1
1 1 1 66 7
1 1 1 54 2
1 1 1 65 1
1 1 2 77 1
1 1 2 62 1
1 1 2 52 2
1 1 1 62 2
1 1 1 60 1
1 1 2 72 1
1 1 1 61 2
1 1 2 77 1
1 1 2 82 1
1 1 1 84 1
1 1 2 72 1
1 1 2 69 1
1 1 2 90 1
1 1 2 60 1
1 1 2 57 1
1 1 1 73 1
1 1 2 58 4
1 1 2 53 2
1 1 1 92 1
1 1 2 53 3
1 1 2 87 1
1 1 1 59 1
1 1 1 70 1
1 1 1 46 1
1 1 2 56 2
1 1 2 56 1
1 1 1 67 4
1 1 1 62 1
1 1 1 76 1
1 1 2 58 1
1 1 1 55 1
1 1 2 58 1
1 1 1 61 3
1 1 1 65 2
1 1 1 73 1
1 1 2 61 2
1 1 2 68 1
1 1 2 62 1
1 1 1 83 1
2 1 2 71 1
1 1 2 53 1
1 1 2 73 1
3 1 1 50 2
3 1 2 66 1
1 1 1 77 1
1 1 2 62 2
1 1 1 57 2
