1.2 784 2 49 1
1.2 4380 2 33 1
1.2 1223 2 33 1
1.2 4819 2 42 2
1.2 4099 2 54 1
1.2 896 2 70 1
1.2 2977 2 62 1
1.2 4510 2 61 1
2.2 3032 2 39 1
1.2 5049 2 61 1
1.2 5002 2 36 1
1.2 3941 2 43 1
2.2 4769 2 36 1
1.2 344 2 37 1
1.2 3734 2 59 1
1.1 3335 2 75 1
2.2 6533 2 40 1
2.2 5823 2 39 1
2.2 6667 2 50 1
2.1 6856 2 54 1
2.2 6136 2 65 1
2.2 6905 2 42 1
2.2 6682 2 45 1
1.1 3075 2 60 1
2.1 6733 2 89 1
1.2 3496 2 36 1
1.1 1964 2 75 1
2.2 7000 2 110 1
1.2 3792 2 72 1
1.2 1042 2 52 1
2.2 2388 2 72 1
2.2 5531 2 70 1
1.2 500 2 45 2
1.2 4758 2 43 1
2.2 6944 2 53 1
2.1 6491 2 102 1
1.1 3809 2 77 1
1.1 1548 2 107 1
1.1 3307 2 74 1
1.2 456 2 44 1
1.2 5304 2 44 1
2.2 6778 2 75 1
2.2 6054 2 47 2
1.2 3535 2 56 1
2.2 6144 2 39 1
1.2 392 2 45 1
2.2 6528 2 53 1
2.1 6493 2 168 1
1.2 3700 2 41 1
1.2 1055 2 41 1
1.2 477 2 50 1
2.2 6380 2 82 1
1.2 3423 2 47 1
1.2 1579 2 52 1
1.2 2101 2 41 1
1.2 1421 2 35 1
1.2 2714 2 36 1
1.2 909 2 83 1
1.1 747 2 68 1
1.2 3729 2 40 1
2.2 6201 2 42 2
1.2 1084 2 41 1
1.2 265 2 65 1
1.2 3892 2 39 1
2.1 5646 2 64 1
1.2 2654 2 70 1
1.2 4701 2 34 1
1.2 4304 2 36 1
1.2 1349 2 46 2
2.2 5520 2 52 1
2.1 6761 2 69 1
1.2 1229 2 51 1
1.1 3057 2 58 1
2.2 6171 2 38 1
1.2 2601 2 69 1
2.2 5019 2 37 1
1.2 310 2 39 1
1.2 898 2 74 1
1.2 196 2 69 1
1.2 1847 2 35 1
1.2 841 2 39 1
1.2 3457 2 42 1
2.2 6913 2 49 1
2.2 3042 2 44 1
1.2 5281 2 37 1
1.1 128 2 63 1
1.1 51 2 77 1
2.2 6786 2 37 1
1.2 717 2 50 1
2.2 5917 2 90 1
2.2 5772 2 48 1
1.2 4260 2 40 3
1.2 1235 2 82 1
1.2 458 2 41 2
1.2 1866 2 34 1
1.2 1444 2 56 1
1.2 1435 2 51 1
1.2 1104 2 34 1
1.2 1410 2 35 1
2.2 5990 2 36 1
1.2 1941 2 37 1
1.2 1090 2 45 1
1.2 2709 2 43 1
1.2 3515 2 55 1
1.1 1509 2 46 1
1.2 3084 2 36 1
1.2 1723 2 49 1
1.1 5223 2 67 1
1.2 358 2 35 1
1.2 4824 2 45 1
2.2 6842 2 58 1
2.2 6120 2 46 1
2.2 6233 2 39 1
2.2 5899 2 65 1
1.2 4010 2 44 1
1.2 15 2 53 1
3.1 6577 2 93 1
1.1 743 2 72 1
2.1 6581 2 90 1
1.2 4303 2 35 1
1.1 1354 2 37 1
1.2 2339 2 40 1
1.2 1472 2 64 2
1.2 246 2 89 1
1.1 3836 2 55 1
1.2 1919 2 40 1
1.2 4920 2 35 1
1.2 2009 2 68 1
1.2 2334 2 34 1
1.2 713 2 66 1
1.2 2932 2 37 1
1.2 3743 2 49 1
2.2 6308 2 40 1
1.1 3314 2 55 1
1.1 3811 2 74 1
2.2 6082 2 78 1
1.2 1912 2 46 1
2.1 5890 2 69 1
1.2 570 2 61 1
2.2 5989 2 33 1
1.2 4602 2 46 1
1.2 115 2 54 1
1.2 1109 2 51 1
2.2 6416 2 67 1
1.2 1755 2 38 1
1.2 3013 2 38 1
1.2 4228 2 44 1
2.1 6734 2 55 1
1.2 4026 2 38 1
1.2 4306 2 35 1
1.2 585 2 73 1
1.2 4718 2 36 1
1.2 470 2 52 1
1.2 867 2 38 1
1.2 867 2 48 1
2.1 6358 2 75 1
2.1 6358 2 95 1
1.2 869 2 35 1
1.2 1682 2 30 1
1.2 628 2 37 1
1.2 1207 2 37 2
1.2 1494 2 63 1
2.2 6038 2 53 1
1.2 2815 2 44 2
2.2 5700 2 33 1
2.2 6236 2 47 1
2.1 6361 2 155 1
1.2 4336 2 35 1
2.1 6586 2 97 1
1.2 3098 2 38 1
2.2 5542 2 83 1
2.2 5542 2 70 1
2.2 5393 2 62 1
1.2 596 2 59 1
1.1 218 2 63 1
1.1 48 2 80 1
1.2 4081 2 43 1
2.1 6345 2 114 1
1.2 1165 2 43 1
1.2 1165 2 78 1
2.2 6771 2 85 1
2.2 5960 2 80 1
1.2 4221 2 43 1
2.1 6574 2 107 1
1.2 853 2 34 1
1.2 1416 2 35 1
1.2 810 2 42 1
1.2 1412 2 81 1
1.1 1487 2 97 1
