1 3 1 7 0.658 48
1 3 1 8 0.736 49
1 3 1 7 0.864 52
1 3 1 8 0.622 48
1 3 1 7 0.772 53
1 39 2 7 0.564 45
1 39 2 7 0.554 46
1 39 2 7 0.626 47
1 39 2 5 0.566 44
1 40 1 2 0.13 27
1 40 1 7 0.73 48
1 40 1 3 0.15 28
1 40 1 7 0.502 43
1 40 1 3 0.158 28
1 40 1 5 0.38 38
1 40 1 5 0.38 38
1 40 1 7 0.516 41
1 40 1 3 0.21 31
1 40 1 3 0.126 26
1 40 1 4 0.312 36
1 40 1 7 0.436 40
1 40 1 3 0.246 34
1 40 1 3 0.214 32
1 40 1 5 0.408 39
1 40 1 5 0.358 37
1 40 1 4 0.424 39
1 40 1 3 0.266 34
1 40 2 2 0.162 28
1 40 2 2 0.13 27
1 40 2 5 0.396 39
1 40 2 7 0.506 42
1 40 2 5 0.414 40
1 40 2 3 0.388 38
1 40 2 4 0.396 38
1 40 2 5 0.326 35
1 40 2 4 0.304 36
1 40 2 5 0.446 39
1 40 2 3 0.298 35
1 40 2 3 0.186 30
1 40 2 3 0.242 33
1 40 2 3 0.282 34
1 40 2 3 0.332 36
1 40 2 4 0.34 37
1 40 2 4 0.398 39
1 40 2 4 0.402 39
1 40 2 4 0.342 36
1 40 2 3 0.246 32
1 37 1 6 0.454 40
1 37 1 4 0.252 33
1 37 1 4 0.28 34
1 37 1 4 0.43 39
1 37 1 4 0.392 38
1 37 1 3 0.346 36
1 37 1 3 0.342 36
1 37 1 3 0.248 33
1 37 2 3 0.268 34
1 37 2 3 0.286 34
1 37 2 3 0.266 33
1 37 2 4 0.244 33
1 3 1 10 1.072 56
1 3 1 7 0.942 55
1 3 1 7 0.844 53
1 3 1 8 0.602 46
1 3 1 7 0.514 44
1 3 1 6 0.725 50
1 3 1 7 0.73 49
1 34 2 7 0.608 47
1 34 2 7 0.55 43
1 34 2 2 0.056 21
1 34 2 7 0.558 42
1 34 2 2 0.074 23
1 34 2 2 0.068 22
1 34 2 2 0.088 24
1 34 2 7 0.626 46
1 34 2 2 0.054 20
1 34 2 2 0.058 22
1 34 2 1 0.028 18
1 34 2 6 0.464 43
1 34 2 2 0.076 23
1 34 2 9 0.726 50
1 34 2 8 0.868 52
1 34 2 6 0.666 45
1 34 2 7 0.782 48
1 34 2 7 0.514 45
1 34 2 6 0.678 48
1 34 2 7 0.720720651873109 49
1 34 2 6 0.774 51
1 34 2 7 0.556 45
1 34 3 1 0.006 11
1 34 3 1 0.018 15
1 34 3 1 0.018 15
1 34 3 1 0.004 10
1 34 3 1 0.012 13
1 34 3 1 0.014 13
1 34 3 1 0.016 13
1 34 3 1 0.012 12
1 34 1 2 0.054 21
1 34 1 2 0.076 24
1 34 1 2 0.078 23
1 34 1 2 0.052 22
1 34 1 6 0.55 46
1 34 1 5 0.558 45
1 34 1 7 0.572 45
1 34 1 2 0.074 23
1 34 1 2 0.052 21
1 34 1 7 0.568 46
1 34 1 7 0.51 44
1 34 1 6 0.614 49
1 34 1 7 0.526 44
1 34 1 7 0.702 49
1 34 1 4 0.508 43
1 34 1 2 0.05 22
1 34 1 7 0.648 48
1 34 1 7 0.73 50
1 34 1 7 0.606 47
1 34 1 7 0.496 43
1 35 3 1 0.014 14
1 35 3 1 0.0107525563546564 12
1 35 3 1 0.00828552194843732 11
1 35 3 1 0.00828552194843732 11
1 35 3 1 0.0107525563546564 12
1 35 3 1 0.0170625580150927 14
1 36 2 7 0.602 47
1 36 2 7 0.602 48
1 2 2 14 1.48 66
1 2 3 1 0.0209795409075551 15
1 36 2 8 0.702 50
1 36 2 7 0.924 54
1 36 2 7 0.73 51
1 36 2 9 0.828 54
1 36 2 NA 1.306 62
1 36 2 7 0.688 47
1 36 2 8 0.804 50
1 36 2 7 0.758 50
