"yr" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15"
"14" 1995 0.0205988503503504 0.0336853189189189 0.127424042742743 0.375448516516517 0.497257724724725 0.652394612612613 0.695568660660661 0.916016906906907 1.05950017217217 1.28918061061061 1.25876874874875 1.37941088088088 1.40552760760761 1.44096296296296 1.64330092092092
"15" 1996 0.0214351718718719 0.0590436393393393 0.142342400500501 0.335252700700701 0.5032631001001 0.601728113113113 0.740785852852853 0.825728578578579 0.978065681681682 1.07882747547548 1.3202912012012 1.40544792792793 1.50466733733734 1.55135684684685 1.66097189189189
"16" 1997 0.0178882025025025 0.0411220560560561 0.200669968968969 0.338961525525526 0.423559723723724 0.596951149149149 0.723908127127127 0.827921882882883 1.0059561971972 1.03590896696697 1.21100393293293 1.31827986986987 1.36858473473473 1.50034272272272 1.60248755755756
"17" 1998 0.0204318871871872 0.0658071189189189 0.17963717017017 0.337935034034034 0.480177964964965 0.526389902902903 0.693272338338338 0.82092668968969 0.933150403403403 1.01224713413413 1.15971611411411 1.38219532532533 1.40578222222222 1.77398429429429 1.83100680680681
"18" 1999 0.0149586443543544 0.0663370805805806 0.243066714714715 0.391173013013013 0.455332871871872 0.569864277277277 0.646034124124124 0.795395379379379 1.04241554454454 1.06705442842843 1.20312110910911 1.27961884084084 1.70055815815816 1.80754678678679 1.93822865865866
"19" 2000 0.0163565898698699 0.04858941001001 0.246924216216216 0.418893053053053 0.51852641041041 0.581108652652653 0.676105553553554 0.7278163003003 0.815284855855856 1.01848600700701 1.30414119019019 1.3155021021021 1.52925499299299 1.65854525525526 1.97872776776777
"20" 2001 0.021485990990991 0.0585215053053053 0.188636267267267 0.40249096996997 0.553866907907908 0.657587950950951 0.725936992992993 0.812665562562563 0.906074856856857 0.974349645645646 1.22341427227227 1.35805167167167 1.53131422422422 1.55800288288288 1.85615888888889
"21" 2002 0.0195259359359359 0.0833601122122122 0.280512903903904 0.446474456456456 0.598500034034034 0.703648662662663 0.726520632632633 0.862710025025025 0.950212262262262 0.992866995995996 1.02034145045045 1.24113006006006 1.37074182582583 1.57790901901902 1.98210368368368
"22" 2003 0.0278174657657658 0.0858795255255255 0.367032289289289 0.496972902902903 0.642766990990991 0.738265810810811 0.795253448448448 0.903915471471472 0.950064775775776 1.06104083683684 1.08340996996997 1.18925002002002 1.28669825725726 1.34839454454454 1.72023183183183
"23" 2004 0.0258445480480481 0.0938427458458459 0.311531720720721 0.527475064064064 0.611142660660661 0.726375541541542 0.799361148148148 0.842459795795796 0.979074408408408 1.01178545645646 1.10704903903904 1.13414375175175 1.23170431431431 1.58402674674675 1.62536858858859
"24" 2005 0.0244530242242242 0.058290574974975 0.197495588588589 0.48331575975976 0.623171638638639 0.70073039039039 0.807157479479479 0.896525504504504 0.998959967967968 1.04222540940941 1.19369213813814 1.19840029029029 1.22720079079079 1.34829820820821 1.47008031031031
