67 2002 B 94 0
46 2002 A 47 253.013
22 2002 A 52 589.768
67 2002 B 95 0
46 2002 A 48 368.034
22 2002 A 53 487.543
67 2002 B 96 0
46 2002 A 49 402.695
22 2002 A 54 497.577
67 2002 B 97 0
22 2002 A 55 471.041
67 2002 B 98 0
22 2002 A 56 351.535
67 2002 B 99 0
22 2002 A 57 335.766
22 2002 A 58 500.403
22 2002 A 59 301.246
32 2002 B 30 18.7413
91 2002 A 90 209.968
32 2002 B 31 0
91 2002 A 91 98.6928
32 2002 B 32 0
91 2002 A 92 51.7476
58 2002 A 30 317.891
32 2002 B 33 12.9495
91 2002 A 93 25.0919
58 2002 A 31 44.8985
32 2002 B 34 3.69986
91 2002 A 94 32.8569
58 2002 A 32 26.594
32 2002 B 35 23.2451
91 2002 A 95 21.2772
58 2002 A 33 31.6467
32 2002 B 36 44.2425
6 2002 B 100 5.72253
91 2002 A 96 47.9867
58 2002 A 34 36.989
32 2002 B 37 14.7995
91 2002 A 97 0
60 2002 A 100 16.8105
58 2002 A 35 17.1541
32 2002 B 38 29.0369
91 2002 A 98 6.10484
58 2002 A 36 32.732
32 2002 B 39 22.1992
91 2002 A 99 3.49968
58 2002 A 37 25.2632
58 2002 A 38 11.3459
58 2002 A 39 18.8147
79 2002 B 90 1.61977
79 2002 B 91 0
79 2002 B 92 5.68397
34 2002 A 50 570.132
79 2002 B 93 2.00172
34 2002 A 51 495.211
79 2002 B 94 0
34 2002 A 52 525.143
79 2002 B 95 0
34 2002 A 53 659.069
79 2002 B 96 0
34 2002 A 54 666.012
79 2002 B 97 0
34 2002 A 55 449.833
10 2002 A 60 336.173
79 2002 B 98 0
34 2002 A 56 508.082
10 2002 A 61 485.64
79 2002 B 99 0
34 2002 A 57 385.937
10 2002 A 62 512.313
36 2002 B 100 1.706
34 2002 A 58 499.736
10 2002 A 63 497.864
34 2002 A 59 366.903
10 2002 A 64 739.218
10 2002 A 65 716.164
10 2002 A 66 570.112
10 2002 A 67 617.866
10 2002 A 68 664.296
10 2002 A 69 491.328
44 2002 B 30 10.0801
2 2002 B 40 55.4812
44 2002 B 31 3.73163
2 2002 B 41 60.636
44 2002 B 32 0
2 2002 B 42 76.511
44 2002 B 33 0
2 2002 B 43 119.377
44 2002 B 34 0
2 2002 B 44 141.92
44 2002 B 35 15.8713
20 2002 B 40 69.1106
2 2002 B 45 161.076
44 2002 B 36 33.6084
20 2002 B 41 34.7479
2 2002 B 46 185.126
44 2002 B 37 1.86582
20 2002 B 42 90.0929
2 2002 B 47 159.323
44 2002 B 38 41.0716
4 2002 A 50 553.784
20 2002 B 43 130.102
2 2002 B 48 167.992
44 2002 B 39 43.4265
4 2002 A 51 433.831
20 2002 B 44 124.753
2 2002 B 49 128.909
4 2002 A 52 612.843
20 2002 B 45 165.164
4 2002 A 53 542.976
20 2002 B 46 188.324
4 2002 A 54 586.639
20 2002 B 47 211.422
4 2002 A 55 453.107
20 2002 B 48 173.669
4 2002 A 56 412.058
20 2002 B 49 174.905
46 2002 A 50 559.322
4 2002 A 57 414.448
46 2002 A 51 530.927
4 2002 A 58 414.364
46 2002 A 52 518.309
4 2002 A 59 287.551
46 2002 A 53 524.729
46 2002 A 54 574.296
46 2002 A 55 425.479
22 2002 A 60 451.197
46 2002 A 56 407.831
22 2002 A 61 445.011
46 2002 A 57 387.499
22 2002 A 62 509.094
46 2002 A 58 516.134
22 2002 A 63 525.96
46 2002 A 59 290.063
22 2002 A 64 628.553
22 2002 A 65 747.614
22 2002 A 66 536.616
22 2002 A 67 696.943
22 2002 A 68 664.991
22 2002 A 69 569.152
56 2002 B 30 20.9056
56 2002 B 31 0
56 2002 B 32 0
56 2002 B 33 3.58808
56 2002 B 34 12.5583
56 2002 B 35 7.17616
32 2002 B 40 58.3159
56 2002 B 36 14.3523
32 2002 B 41 60.9698
56 2002 B 37 5.17449
32 2002 B 42 52.0325
58 2002 A 40 73.3085
56 2002 B 38 36.8443
32 2002 B 43 105.353
58 2002 A 41 37.8498
56 2002 B 39 56.5078
32 2002 B 44 109.615
58 2002 A 42 77.0303
32 2002 B 45 180.195
58 2002 A 43 150.784
32 2002 B 46 216.647
58 2002 A 44 187.867
32 2002 B 47 144.693
58 2002 A 45 287.26
32 2002 B 48 191.764
58 2002 A 46 367.012
32 2002 B 49 145.553
58 2002 A 47 379.975
58 2002 A 48 445.224
58 2002 A 49 429.965
34 2002 A 60 379.777
34 2002 A 61 406.197
34 2002 A 62 551.564
34 2002 A 63 586.022
34 2002 A 64 589.687
34 2002 A 65 704.965
10 2002 A 70 651.492
34 2002 A 66 513.936
10 2002 A 71 521.818
34 2002 A 67 590.208
10 2002 A 72 526.048
34 2002 A 68 743.014
10 2002 A 73 495.108
34 2002 A 69 572.5
10 2002 A 74 468.711
10 2002 A 75 526.089
10 2002 A 76 455.663
10 2002 A 77 527.261
68 2002 B 30 11.6969
10 2002 A 78 534.888
68 2002 B 31 1.6552
10 2002 A 79 513.728
68 2002 B 32 0
68 2002 B 33 3.3104
68 2002 B 34 0
68 2002 B 35 42.4846
44 2002 B 40 72.9842
2 2002 B 50 148.921
68 2002 B 36 9.9312
44 2002 B 41 43.0701
2 2002 B 51 194.955
68 2002 B 37 11.6969
44 2002 B 42 65.6824
2 2002 B 52 155.709
68 2002 B 38 29.2432
44 2002 B 43 78.105
2 2002 B 53 130.628
68 2002 B 39 16.552
44 2002 B 44 149.653
2 2002 B 54 205.753
44 2002 B 45 171.909
26 2002 A 100 22.7157
20 2002 B 50 166.942
2 2002 B 55 212.69
44 2002 B 46 180.769
20 2002 B 51 124.562
2 2002 B 56 215.761
44 2002 B 47 151.102
20 2002 B 52 172.98
2 2002 B 57 238.683
44 2002 B 48 210.718
4 2002 A 60 369.156
20 2002 B 53 129.346
2 2002 B 58 418.017
44 2002 B 49 156.276
4 2002 A 61 406.42
20 2002 B 54 160.598
2 2002 B 59 502.063
4 2002 A 62 452.876
20 2002 B 55 183.035
4 2002 A 63 556.396
20 2002 B 56 231.972
4 2002 A 64 683.835
20 2002 B 57 342.498
4 2002 A 65 716.536
20 2002 B 58 416.537
4 2002 A 66 536.437
20 2002 B 59 527.777
46 2002 A 60 429.541
4 2002 A 67 539.807
46 2002 A 61 403.821
4 2002 A 68 678.94
46 2002 A 62 515.206
4 2002 A 69 506.211
46 2002 A 63 606.53
46 2002 A 64 557.01
46 2002 A 65 752.88
22 2002 A 70 646.016
46 2002 A 66 443.456
22 2002 A 71 575.592
46 2002 A 67 626.659
22 2002 A 72 546.001
46 2002 A 68 814.643
22 2002 A 73 527.211
46 2002 A 69 571.405
22 2002 A 74 539.351
22 2002 A 75 522.095
22 2002 A 76 397.87
22 2002 A 77 551.532
22 2002 A 78 530.415
22 2002 A 79 517.24
56 2002 B 40 77.0691
56 2002 B 41 69.1736
56 2002 B 42 94.1681
