87 2004 7 5352.19 13082.1 2472.59 162.849 31.5589
87 2004 8 59.3085 316.388 69.4559 30.6963 1.41362
87 2004 9 66.9774 904.174 405.443 66.0425 2.38249
40 2004 1 426.433 2511.27 7242.04 1906.06 205.308
40 2004 2 223.535 423.98 1200.68 173.862 62.4342
40 2004 3 526.904 2635.45 4561.14 1610.51 110.647
40 2004 4 171.674 1078.98 1014.75 244.296 20.7368
40 2004 5 165.934 886.017 413.617 98.0717 9.57038
30 2004 1 293.009 2455.75 7440.16 1926.49 182.775
40 2004 6 86.2092 1640.82 993.759 115.724 7.60471
30 2004 2 191.258 350.753 1156.77 337.485 41.8783
40 2004 7 5338.62 13618 2011.81 194.487 5.76919
30 2004 3 452.412 2706.88 4599.22 1584.1 117.315
40 2004 8 82.2128 315.266 97.0013 8.22703 0.352777
30 2004 4 153.755 1160.83 1019.08 184.101 12.6707
40 2004 9 92.345 974.574 338.401 36.8466 2.85421
30 2004 5 125.265 891.009 409.293 127.508 5.99449
20 2004 1 377.98 2726.92 7116.53 1928.22 175.647
30 2004 6 116.506 1598.65 1057.13 53.8603 17.9759
20 2004 2 225.846 459.483 1067.48 279.083 53.2732
30 2004 7 5336.79 13399.1 2252.08 145.78 17.6879
20 2004 3 450.608 2726.27 4643.72 1545.93 88.6262
30 2004 8 76.4542 323.084 80.6068 15.8738 1.19203
20 2004 4 198.058 1175.09 951.962 199.333 5.99472
30 2004 9 98.9677 918.291 380.163 46.042 1.55556
20 2004 5 234.257 714.45 504.726 115.797 3.98038
10 2004 1 481.789 2418.45 7479.9 1846.4 136.578
20 2004 6 84.4949 1703.9 973.347 74.2811 5.60848
10 2004 2 244.207 527.96 922.504 336.671 60.608
20 2004 7 5379.97 13451.6 2133.89 166.537 9.1571
10 2004 3 583.031 2363.07 4753.67 1636.18 126.613
20 2004 8 70.0399 294.087 125.218 9.34116 0
10 2004 4 216.071 1174.85 962.32 163.613 13.5812
20 2004 9 103.445 880.364 393.764 66.364 1.08322
10 2004 5 202.128 837.042 430.738 98.7002 4.60185
10 2004 6 77.9809 1636.72 1036.81 83.5238 9.08088
10 2004 7 5443.69 13370.2 2184.59 157.712 5.66509
10 2004 8 97.917 303.215 69.5115 26.2916 6.12492
10 2004 9 107.773 761.462 477.892 93.7936 4.09934
43 2004 1 387.136 2479.75 7265.79 1948.8 195.025
43 2004 2 275.774 426.069 1081.25 250.143 33.6781
43 2004 3 501.6 2629.19 4527.46 1579.93 160.049
43 2004 4 191.853 1170.4 971.778 181.293 15.1155
43 2004 5 130.606 892.145 385.265 153.95 5.92842
43 2004 6 127.088 1817.2 854.999 41.484 3.34957
33 2004 1 480.06 2673.51 7201.75 1741.77 225.384
43 2004 7 5521.71 12901.3 2559.44 142.829 7.62528
33 2004 2 228.421 313.161 1228.28 222.866 99.2254
43 2004 8 64.1339 283.464 108.406 16.6705 0.202698
33 2004 3 678.548 2432.52 4711.52 1557.26 84.4474
43 2004 9 103.824 892.523 365.773 72.4641 10.4356
1 2004 1 370.001 2759.48 7104.3 1896.79 230.142
33 2004 4 190.833 1188.25 941.641 190.326 19.3862
1 2004 2 192.365 366.28 1199.9 282.036 51.3708
33 2004 5 208.759 687.686 493.329 159.051 17.439
1 2004 3 429.403 2532.08 4558.6 1852.9 81.2663
23 2004 1 365.52 2774.09 7095.22 1921.83 186.692
33 2004 6 94.8855 1649.73 978.871 110.792 9.84658
1 2004 4 171.121 1090.73 1031.02 221.302 16.2719
23 2004 2 257.495 427.982 1115.19 266.526 24.7566
33 2004 7 5335.45 13557.5 2027.99 179.065 25.9247
1 2004 5 157.344 839.201 480.544 88.8763 7.24513
23 2004 3 500.608 2613.78 4695.63 1580.53 87.4242
33 2004 8 80.0079 321.334 95.6567 6.06159 0
1 2004 6 123.691 1684.42 922.412 98.8521 14.7473
23 2004 4 137.921 1112.88 1032.57 237.799 9.26951
33 2004 9 118.389 875.307 385.674 63.8903 1.75885
1 2004 7 5465.31 13366.1 2145.4 181.744 12.5144
23 2004 5 164.181 792.503 496.672 109.612 4.94516
1 2004 8 101.532 261.839 124.846 13.3678 1.47449
13 2004 1 303.741 2547.1 7360.3 1993.68 118.625
23 2004 6 85.533 1716.82 991.745 38.0455 11.976
1 2004 9 93.1916 742.273 511.515 96.0754 1.96422
13 2004 2 214.304 400.45 1144.37 278.137 54.6853
23 2004 7 5374.44 13836.2 1650.71 264.749 19.3076
13 2004 3 677.998 1925.63 5089.91 1672.96 103.404
23 2004 8 90.7299 309.843 90.9511 7.4145 0.675611
13 2004 4 167.481 1125.96 1045.27 182.761 8.96349
23 2004 9 89.0017 914.54 333.952 102.943 4.58328
13 2004 5 139.559 776.681 513.727 125.959 6.04695
13 2004 6 72.5722 1585.43 1082.07 91.7622 12.2821
13 2004 7 4806.07 14096.2 2075.31 166.273 13.088
13 2004 8 64.7817 338.292 80.2714 15.3408 0
13 2004 9 73.9382 895.704 391.916 79.262 4.19986
90 2004 1 219.552 2676.39 7148.39 2115.92 139.229
90 2004 2 173.026 382.045 1167.28 314.536 48.0795
90 2004 3 474.982 2288.41 4939.38 1556.41 168.444
90 2004 4 182.11 1130.91 1014.58 189.634 13.2095
90 2004 5 159.105 844.572 455.665 107.726 6.1412
90 2004 6 80.8533 1678.46 1017.02 56.0599 11.7301
80 2004 1 411.046 2206.88 7544.77 2040.56 173.21
90 2004 7 5535.58 13101.6 2277.32 196.379 23.9922
80 2004 2 245.593 302.048 1223.16 288.282 32.8721
90 2004 8 98.0122 302.154 89.7448 12.3728 0.776327
80 2004 3 613.994 2440.54 4619.03 1587.39 231.356
90 2004 9 71.9604 811.601 482.075 76.3094 3.0751
80 2004 4 229.852 1079.45 1008.6 201.742 10.7964
80 2004 5 216.609 883.178 379 88.8374 5.58526
80 2004 6 95.7351 1702.25 919.899 117.073 9.16449
70 2004 1 387.144 2617.86 6967.53 2110.18 150.084
80 2004 7 5557.9 13089.5 2367.29 144.835 11.4651
70 2004 2 179.808 388.232 1156.79 305.454 47.5056
80 2004 8 56.7441 316.764 120.716 8.83581 0
70 2004 3 476.198 2968.56 4540.85 1274.34 160.575
80 2004 9 64.157 875 440.543 63.9752 1.34426
70 2004 4 154.506 1063.35 1087.11 210.232 15.2456
70 2004 5 249.399 743.439 464.85 98.6781 8.18741
70 2004 6 70.3721 1740.29 964.625 62.0275 6.80913
60 2004 1 625.744 2495.97 6957.7 2000.09 211.32
70 2004 7 5672.74 13037.5 2237.73 199.818 13.7326
60 2004 2 172.621 309.25 1236.3 295.777 58.8469
70 2004 8 90.9849 320.239 77.1919 13.4366 1.20731
60 2004 3 348.525 2387.59 5051.62 1475.63 192.186
70 2004 9 77.3383 888.302 391.202 86.3264 1.8513
60 2004 4 202.878 1153.5 979.759 181.786 12.5173
60 2004 5 200.916 908.618 339.034 108.188 12.3888
60 2004 6 47.7932 1612.36 1150.64 24.9021 5.89801
50 2004 1 403.098 2636.15 7301.31 1742.73 246.88
36 2004 1 316.522 2662.13 7260.83 1909.8 156.808
60 2004 7 5476.96 13145.4 2286.51 222.637 20.1389
50 2004 2 206.161 409.645 1105.22 322.942 47.9807
36 2004 2 247.114 382.758 1119.37 296.071 36.8451
60 2004 8 129.703 269.264 73.0128 29.5482 1.53108
50 2004 3 620.869 2613.66 4577.53 1566.35 88.6933
36 2004 3 437.791 2473.03 4852.23 1577.14 90.2239
60 2004 9 91.3511 879.959 430.188 42.6789 0.842802
50 2004 4 217.948 1180.91 937.026 182.874 11.6795
4 2004 1 388.325 2499.88 7137.4 2087.07 203.31
36 2004 4 199.82 1197.16 923.239 194.413 15.8038
50 2004 5 270.007 720.326 491.197 88.9617 2.71893
4 2004 2 198.385 389.583 1091.67 341.886 44.325
36 2004 5 266.81 811.712 399.882 85.9269 8.87928
50 2004 6 79.6016 1613.36 1096.77 51.4154 2.97319
4 2004 3 504.591 2444.64 5007.95 1364.18 137.776
26 2004 1 443.532 2712.56 6975.02 2046.19 115.811
36 2004 6 66.3443 1723.6 991.828 59.19 3.15868
50 2004 7 5267.38 13621.1 2115.48 150.986 4.0048
4 2004 4 236.37 1128.82 964.749 189.668 10.8326
26 2004 2 206.418 485.911 1073.14 265.039 61.4415
36 2004 7 5489.15 13610.7 2012.89 50.2027 1.16057
50 2004 8 88.746 236.427 152.868 24.4056 0.614237
4 2004 5 244.617 819.226 413.567 88.7319 4.49293
26 2004 3 630.244 2325.13 4735.61 1539.68 205.334
36 2004 8 65.614 284.407 131.951 21.0159 0.0722165
50 2004 9 52.8745 899.589 431.437 59.9916 1.1279
4 2004 6 89.4025 1577.84 1105.83 61.259 9.79448
26 2004 4 157.043 1121.37 1043.55 193.401 15.0805
36 2004 9 108.672 843.614 406.334 78.285 8.11457
4 2004 7 5380.63 12991 2639.38 123.654 7.68458
26 2004 5 254.52 785.46 419.442 102.547 6.20692
4 2004 8 49.0123 321.73 110.059 18.3949 0.6182
16 2004 1 437.391 2836.97 7034.57 1822.48 158.988
26 2004 6 105.271 1737 911.238 73.5679 12.0512
4 2004 9 76.047 865.684 436.232 64.7723 2.28511
16 2004 2 218.249 428.737 1012.94 374.02 46.8401
26 2004 7 4540.53 14340.8 1982.56 276.451 23.7133
16 2004 3 277.274 2302.03 4924.03 1859.57 58.496
26 2004 8 61.1324 256.187 153.394 23.9277 1.23214
16 2004 4 184.185 1076.34 1016.12 232.825 19.2255
26 2004 9 95.231 877.159 391.896 73.5497 7.18443
16 2004 5 189.195 760.471 480.255 108.326 3.72543
16 2004 6 33.2464 1632.34 1107.45 71.0758 0
16 2004 7 4248.71 14312.3 2285.78 181.31 14.2324
16 2004 8 61.6131 290.031 115.17 32.9362 3.30961
16 2004 9 101.213 830.284 435.439 76.0932 1.99075
93 2004 1 376.742 2679.34 7093.33 1970.56 170.778
93 2004 2 244.981 380.385 1078.17 294.256 65.6983
93 2004 3 560.623 2308.41 4925.64 1569.74 73.9427
93 2004 4 246.26 1166 931.085 173.08 14.0181
93 2004 5 261.8 702.103 479.806 102.152 5.12178
93 2004 6 61.5765 1588.18 1071.8 114.74 7.82318
83 2004 1 372.236 2922.28 6955.4 1854.31 219.771
93 2004 7 5426.15 13379.3 2115.75 217.402 8.8408
83 2004 2 219.305 342.656 1220.32 250.55 59.1218
93 2004 8 75.0507 275.438 101.814 17.9537 1.07889
83 2004 3 583.175 2059.33 5005.72 1579.66 212.542
93 2004 9 83.6213 759.55 514.871 85.6998 1.27756
83 2004 4 211.069 1265.26 876.17 165.207 12.7288
83 2004 5 176.509 740.903 533.6 113.258 8.93925
83 2004 6 101.7 1741.08 897.77 79.8212 15.1212
73 2004 1 470.933 2704.37 7271.12 1733.4 172.832
83 2004 7 5234.1 13428 2158.6 295.948 32.1484
73 2004 2 231.844 450.835 932.263 338.942 134.397
83 2004 8 85.6093 315.552 65.7295 14.4318 0
73 2004 3 522.508 2366.27 4852.33 1569.94 149.426
83 2004 9 104.993 884.504 402.466 50.1632 2.89362
73 2004 4 214.254 1158.74 958.098 185.944 13.4032
73 2004 5 184.09 805.776 442.319 119.699 6.59633
73 2004 6 63.7485 1664.74 1046.89 61.5009 7.2451
63 2004 1 597.669 2766.48 6920.77 1881.26 167.276
73 2004 7 5124.37 13388.3 2450.2 163.666 13.0088
63 2004 2 272.273 412.725 1123.27 233.37 50.317
73 2004 8 123.371 245.794 103.732 28.0858 2.07775
63 2004 3 272.37 2394.97 5172.39 1550.53 91.1504
73 2004 9 66.6707 1005.73 310.095 56.4251 6.10042
63 2004 4 199.744 1113.62 1005.74 198.036 13.294
63 2004 5 161.803 796.05 441.837 133.318 14.4584
63 2004 6 117.473 1426.76 1225.15 67.3615 7.37838
53 2004 1 483.257 2839.68 7267.64 1569.43 161.565
39 2004 1 440.191 2593.46 7216.65 1869.8 175.131
63 2004 7 5485.91 13224 2236.22 148.303 19.0003
53 2004 2 165.15 409.918 1059.02 355.055 89.5445
39 2004 2 311.272 450.407 1011.98 255.8 54.4113
63 2004 8 72.0725 236.68 160.87 31.8376 1.59955
53 2004 3 341.025 2519.83 4868.28 1676.32 33.8456
39 2004 3 670.19 2130.63 4656.36 1813.44 186.262
63 2004 9 103.838 820.409 464.09 50.2193 6.46424
53 2004 4 153.353 1262.37 910.972 190.122 13.6237
7 2004 1 565.205 2225.62 7558.54 1903.05 110.474
39 2004 4 215.424 1064.59 1020.66 206.064 23.6958
53 2004 5 178.822 850.528 437.291 100.919 5.65063
7 2004 2 186.814 515.228 1119.2 207.154 63.5539
39 2004 5 268.91 784.173 390.5 113.204 10.7647
53 2004 6 60.5695 1705.99 960.213 109.286 5.52322
7 2004 3 318.717 2440.6 5250.22 1403.21 66.7484
29 2004 1 360.93 2749.96 7241.17 1755.88 196.344
39 2004 6 82.7175 1566.03 1107.62 68.3387 4.3338
53 2004 7 5029.85 13561.7 2359.08 195.961 6.45584
7 2004 4 202.515 1160.92 956.195 200.028 10.7823
29 2004 2 309.509 318.321 1185.04 229.535 49.5398
39 2004 7 5473.6 12760.1 2763.99 120.851 14.0624
53 2004 8 94.1553 310.639 82.7936 15.472 0
7 2004 5 218.685 865.227 414.232 70.7204 4.3455
29 2004 3 455.573 2695.07 4680.63 1473.89 110.904
39 2004 8 122.812 294.546 71.3568 9.68719 0
53 2004 9 82.0422 925.74 391.997 42.6136 2.62762
7 2004 6 98.372 1516.5 1070.94 141.055 17.2503
29 2004 4 162.891 1216.44 972.241 163.624 15.244
39 2004 9 98.4629 957.457 313.511 71.5938 3.99471
7 2004 7 5522.42 13085.5 2334.86 210 15.9594
29 2004 5 184.791 766.832 499.853 101.376 6.79594
