74 1991 1 354.61 4953.22 3834.34 911.883 104.929
74 1991 2 1461.36 2934.47 3547.11 946.453 111.473
74 1991 3 2568.73 7763.94 5320.71 1503.18 124.954
74 1991 4 0 0 0 0 0
74 1991 5 4.56739 5.47704 18.0603 15.0994 5.24589
74 1991 6 7.02971 134.475 156.318 20.3974 0
64 1991 1 554.718 4923.42 3576.32 969.727 140.204
74 1991 7 111.2 913.12 489.766 103.685 49.319
64 1991 2 1580.4 2902.77 3696.89 713.408 20.0137
74 1991 8 0 23.8731 58.899 14.4082 6.2697
64 1991 3 2372.97 7264.23 6169.57 1504.94 41.4228
74 1991 9 30.5008 22.1077 15.7544 8.84434 2.01285
64 1991 4 0 0 0 0 0
64 1991 5 3.83522 11.162 18.6048 12.5826 2.26529
64 1991 6 27.8273 137.034 130.861 18.884 3.61399
54 1991 1 869.907 4310.9 3953.61 963.91 78.5818
64 1991 7 178.838 840.579 515.813 124.597 7.26328
54 1991 2 1317.6 2953.66 4174.89 543.695 11.0253
64 1991 8 9.96874 58.1789 30.8477 3.0278 1.4269
54 1991 3 3403.7 6251.37 6171.04 1638.88 93.4872
64 1991 9 11.5355 43.2485 11.8269 10.9591 1.65007
54 1991 4 0 0 0 0 0
8 1991 1 315.605 4657.98 4097.02 989.9 103.077
54 1991 5 2.19302 5.79065 22.3101 16.4459 1.71033
8 1991 2 1860.23 2687.42 3415.54 820.038 119.807
54 1991 6 58.3289 125.844 102.951 27.4804 0
44 1991 1 759.395 4444.95 4039.89 882.212 46.188
8 1991 3 2293.53 7396.88 5953.44 1703.1 109.378
54 1991 7 136.609 976.571 393.395 150.817 9.69846
44 1991 2 1962.84 2628.66 3573.84 822.585 12.9494
8 1991 4 0 0 0 0 0
54 1991 8 34.7614 22.9687 27.2047 18.5152 0
44 1991 3 2301.27 6834.1 6688.04 1457.47 220.769
8 1991 5 0.394929 4.18559 24.4072 16.1903 3.27195
54 1991 9 12.1996 28.6816 25.7906 11.3356 1.21255
44 1991 4 0 0 0 0 0
8 1991 6 33.0537 115.218 152.236 6.42839 3.79725
44 1991 5 2.64104 8.82012 13.1954 20.1183 3.67516
8 1991 7 158.43 837.491 447.928 174.021 49.22
44 1991 6 26.3528 113.047 141.662 19.5637 5.19543
34 1991 1 777.496 4787.17 3788.28 775.064 64.1715
8 1991 8 0 14.7786 0 0 88.6714
44 1991 7 156.416 801.73 585.532 93.7954 29.6175
34 1991 2 2539.86 2261.17 3527.09 656.693 16.06
8 1991 9 14.3101 39.1715 17.9845 7.07101 0.682931
44 1991 8 19.5288 52.6191 22.5949 4.39675 4.31042
34 1991 3 1489.45 8063.32 6007.45 1776.62 175.012
44 1991 9 16.6405 34.0092 10.9042 14.7349 2.93114
34 1991 4 0 0 0 0 0
34 1991 5 2.14392 5.44942 23.3498 15.3199 2.18698
24 1991 1 626.669 5347.43 3225.87 892.313 95.0475
34 1991 6 65.7716 113.916 94.526 38.2222 5.78391
24 1991 2 1747.27 3289.9 3205.03 678.929 53.3409
34 1991 7 142.127 916.536 420.549 147.89 39.9876
24 1991 3 3013.87 7075.09 5528.42 1709.28 92.2231
34 1991 8 0 14.7202 64.7878 21.5362 2.40581
24 1991 4 0 0 0 0 0
34 1991 9 14.7529 41.0308 18.2043 5.2321 0
24 1991 5 4.64957 10.1155 18.8634 14.5603 0.26126
