74 2006 1 1367.28 11741.4 19603.3 3025.89 271.751
74 2006 2 865.342 1385.16 2679.84 420.439 50.2908
74 2006 3 961.643 4832.31 9361.33 2038.84 72.8587
74 2006 4 63.9413 375.464 377.193 112.448 6.68322
74 2006 5 9.64957 87.9658 65.2437 12.0881 0.382833
74 2006 6 37.7714 671.393 621.13 31.8937 10.5217
64 2006 1 1716.99 10359.1 19518.1 4009.54 337.413
74 2006 7 8330.81 12241.6 1097.17 40.2379 8.5551
64 2006 2 881.02 1850.87 2227.01 392.875 49.6597
74 2006 8 0 0 0 0 0
64 2006 3 1361.69 4391.92 9151.2 2064.33 187.786
74 2006 9 9.56371 107.95 59.0938 1.73265 0
64 2006 4 73.6681 439.715 321.434 95.2637 5.64969
64 2006 5 2.99061 76.4122 79.1373 16.0972 0.692662
64 2006 6 57.008 807.634 474.197 33.1595 0.711987
54 2006 1 1213.45 12023.5 18828.2 3500.33 279.131
64 2006 7 7054.34 13466.9 1054.96 94.2757 16.2633
54 2006 2 770.976 1624.47 2417.61 524.861 43.5103
64 2006 8 0 12.5 1.68919 8.78378 2.02703
54 2006 3 753.587 4886.4 9260.3 2132.76 110.543
64 2006 9 20.5234 128.012 27.9859 1.66008 0.158103
54 2006 4 69.1 384.692 353.599 119.637 7.21473
8 2006 1 1566.6 12515.2 17644.9 3731.77 478.33
54 2006 5 6.15784 67.9109 71.7956 24.8149 1.91122
8 2006 2 941.974 1487.12 2511.39 388.774 69.6786
54 2006 6 80.2295 808.884 446.336 36.3835 0.877451
44 2006 1 1590.14 10788.6 18561.4 4718.31 267.262
8 2006 3 900.636 4657.5 9317.4 2176.82 159.12
54 2006 7 7980.81 12516.9 1114.93 64.5898 4.90427
44 2006 2 1000.78 1776.99 2205.64 382.244 28.9301
8 2006 4 70.8705 363.937 373.419 114.04 13.4628
54 2006 8 0 16.6667 8.33333 0 0
44 2006 3 1040.68 4651.58 8928.32 2586.48 44.7745
8 2006 5 8.94816 88.2656 53.3067 20.5857 1.48431
54 2006 9 27.4031 120.66 28.7387 1.53839 0
44 2006 4 54.9018 408.265 339.202 124.71 8.65096
8 2006 6 65.6885 844.482 425.836 29.3149 7.38896
44 2006 5 15.0835 70.4252 71.5178 17.6284 0.675093
8 2006 7 8584.19 11815.1 1191.11 74.8525 22.1848
44 2006 6 53.5374 867.332 407.518 40.7159 3.60735
8 2006 8 0 11.4286 11.6667 1.90476 0
34 2006 1 1822.81 11284.5 18717.7 3722.5 376.787
44 2006 7 7884.26 12857.9 863.92 87.859 5.76309
8 2006 9 13.0858 126.28 36.2335 2.65422 0.0861546
34 2006 2 816.664 1462.71 2577.87 483.123 41.9748
44 2006 8 0 13.5707 10.7236 0.705645 0
34 2006 3 530.137 5541.52 8719.28 2329.9 77.6804
44 2006 9 25.6618 89.4081 62.5208 0.749328 0
34 2006 4 59.0256 396.761 369.038 96.2461 8.6225
34 2006 5 13.545 78.257 55.4785 27.289 0.760545
34 2006 6 64.0218 768.116 506.903 30.3748 3.29382
34 2006 7 8215.49 12312.3 1068.41 71.972 5.8688
34 2006 8 0 25 0 0 0
34 2006 9 33.3894 115.555 27.9657 1.42978 0
91 2006 1 1852.18 10505.1 19054.1 4284.88 268.171
77 2006 1 1500.35 10310.3 19664.7 4066.74 365.148
91 2006 2 899.83 1606.31 2096.46 698.988 70.496
77 2006 2 824.551 1698.02 2384.81 440.578 49.2718
91 2006 3 1033.24 5464.15 8440.83 2164.7 158.394
77 2006 3 1114.23 4812.74 9208.47 1981.67 79.7683
91 2006 4 56.805 384.613 376.135 109.683 8.49477
77 2006 4 77.8745 376.919 354.676 114.326 6.97732
91 2006 5 12.4247 88.61 55.3898 18.1618 0.743705
77 2006 5 15.529 61.7244 71.6802 24.3949 2.00157
91 2006 6 59.0215 762.278 506.38 42.1392 2.89093
