46 1992 A 100 104.624
42 1992 B 30 128.325
42 1992 B 31 496.963
42 1992 B 32 0
68 1992 A 30 153.437
42 1992 B 33 0
68 1992 A 31 9.94301
42 1992 B 34 3.73359
68 1992 A 32 0
42 1992 B 35 0
68 1992 A 33 0
42 1992 B 36 0
68 1992 A 34 31.6962
42 1992 B 37 0
68 1992 A 35 37.0981
44 1992 A 40 6.14186
42 1992 B 38 17.4234
2 1992 A 50 475.998
68 1992 A 36 21.25
44 1992 A 41 15.3546
42 1992 B 39 0
2 1992 A 51 466.214
68 1992 A 37 63.3925
44 1992 A 42 66.8676
2 1992 A 52 532.941
68 1992 A 38 0
44 1992 A 43 24.2127
2 1992 A 53 174.409
68 1992 A 39 10.8038
44 1992 A 44 59.2983
2 1992 A 54 318.433
89 1992 B 90 0
44 1992 A 45 97.6197
2 1992 A 55 412.065
89 1992 B 91 0
44 1992 A 46 143.468
2 1992 A 56 242.501
89 1992 B 92 47.9075
44 1992 A 47 193.924
2 1992 A 57 389.124
89 1992 B 93 2.22497
44 1992 A 48 178.199
2 1992 A 58 424.957
89 1992 B 94 0
44 1992 A 49 385.281
2 1992 A 59 565.534
89 1992 B 95 0
89 1992 B 96 0
89 1992 B 97 0
20 1992 A 60 795.889
89 1992 B 98 0
20 1992 A 61 856.479
89 1992 B 99 0
20 1992 A 62 809.494
20 1992 A 63 1002.79
20 1992 A 64 1382.13
20 1992 A 65 1168.67
20 1992 A 66 1299.14
20 1992 A 67 1317.91
20 1992 A 68 1085.14
20 1992 A 69 859.047
30 1992 B 40 11.9468
30 1992 B 41 74.3256
30 1992 B 42 30.506
56 1992 A 40 16.6882
30 1992 B 43 53.077
56 1992 A 41 25.0323
30 1992 B 44 63.6129
56 1992 A 42 151.976
30 1992 B 45 441.909
56 1992 A 43 61.5109
30 1992 B 46 307.883
56 1992 A 44 82.9417
30 1992 B 47 309.205
56 1992 A 45 61.7835
32 1992 A 50 315.276
30 1992 B 48 379.519
56 1992 A 46 214.307
32 1992 A 51 576.273
30 1992 B 49 616.954
56 1992 A 47 43.6817
32 1992 A 52 465.466
56 1992 A 48 141.633
32 1992 A 53 200.849
56 1992 A 49 345.126
32 1992 A 54 356.173
32 1992 A 55 306.946
32 1992 A 56 402.634
32 1992 A 57 356.942
32 1992 A 58 338.601
32 1992 A 59 562.621
42 1992 B 40 10.9871
42 1992 B 41 6.22265
42 1992 B 42 91.6304
68 1992 A 40 14.9145
42 1992 B 43 33.3886
68 1992 A 41 13.5047
42 1992 B 44 85.8351
68 1992 A 42 42.5
42 1992 B 45 322.084
68 1992 A 43 71.4225
42 1992 B 46 290.856
68 1992 A 44 56.0505
42 1992 B 47 453.601
68 1992 A 45 51.079
44 1992 A 50 294.028
42 1992 B 48 385.403
2 1992 A 60 681.659
68 1992 A 46 206.74
44 1992 A 51 551.907
42 1992 B 49 494.243
2 1992 A 61 1127.3
68 1992 A 47 205.019
44 1992 A 52 375.169
2 1992 A 62 1179.01
68 1992 A 48 170.549
44 1992 A 53 307.419
2 1992 A 63 1255.46
68 1992 A 49 348.242
44 1992 A 54 673.305
2 1992 A 64 1647.23
44 1992 A 55 350.187
2 1992 A 65 1031.4
44 1992 A 56 448.533
2 1992 A 66 1337.67
44 1992 A 57 553.202
2 1992 A 67 1863.05
44 1992 A 58 421.587
2 1992 A 68 946.246
44 1992 A 59 512.521
2 1992 A 69 909.085
97 1992 B 100 0
20 1992 A 70 727.696
20 1992 A 71 550.089
20 1992 A 72 612.231
20 1992 A 73 480.905
20 1992 A 74 423.323
20 1992 A 75 553.98
54 1992 B 30 96.8395
20 1992 A 76 502.416
54 1992 B 31 179.935
20 1992 A 77 155.055
54 1992 B 32 0
20 1992 A 78 235.799
54 1992 B 33 0
20 1992 A 79 312.69
54 1992 B 34 2.71668
54 1992 B 35 0
54 1992 B 36 0
54 1992 B 37 25.7279
54 1992 B 38 6.7917
54 1992 B 39 68.3949
25 1992 B 100 0
30 1992 B 50 534.738
30 1992 B 51 638.247
30 1992 B 52 650.144
56 1992 A 50 287.499
30 1992 B 53 569.151
56 1992 A 51 540.735
30 1992 B 54 309.072
56 1992 A 52 443.342
30 1992 B 55 386.159
56 1992 A 53 170.822
30 1992 B 56 169.767
56 1992 A 54 784.339
30 1992 B 57 116.646
56 1992 A 55 348.679
32 1992 A 60 737.116
30 1992 B 58 203.007
56 1992 A 56 421.364
32 1992 A 61 685.471
30 1992 B 59 345.333
56 1992 A 57 284.972
32 1992 A 62 1305.63
56 1992 A 58 392.417
32 1992 A 63 1269.18
56 1992 A 59 470.313
32 1992 A 64 1705.68
32 1992 A 65 1323.01
32 1992 A 66 1293.75
32 1992 A 67 1395.43
32 1992 A 68 790.902
32 1992 A 69 1182.22
66 1992 B 30 164.124
66 1992 B 31 75.6248
66 1992 B 32 0
66 1992 B 33 0
66 1992 B 34 4.32399
66 1992 B 35 0
66 1992 B 36 2.16199
66 1992 B 37 2.16199
66 1992 B 38 0
66 1992 B 39 24.2184
42 1992 B 50 598.318
42 1992 B 51 497.977
42 1992 B 52 746.734
68 1992 A 50 428.177
42 1992 B 53 568.175
68 1992 A 51 374.027
42 1992 B 54 282.785
68 1992 A 52 479.713
42 1992 B 55 227.636
68 1992 A 53 371.635
42 1992 B 56 161.714
68 1992 A 54 381.989
42 1992 B 57 214.686
68 1992 A 55 449.018
44 1992 A 60 831.574
42 1992 B 58 246.305
2 1992 A 70 872.685
90 1992 A 30 198.171
68 1992 A 56 497.878
44 1992 A 61 940.69
42 1992 B 59 202.142
2 1992 A 71 474.312
90 1992 A 31 36.6221
68 1992 A 57 298.115
44 1992 A 62 970.751
2 1992 A 72 504.916
90 1992 A 32 0
68 1992 A 58 286.881
44 1992 A 63 1045.64
2 1992 A 73 490.891
90 1992 A 33 0
68 1992 A 59 639.902
44 1992 A 64 1333.81
2 1992 A 74 383.977
90 1992 A 34 0
44 1992 A 65 1402.42
2 1992 A 75 569.888
90 1992 A 35 18.4323
44 1992 A 66 1205.25
2 1992 A 76 347.307
90 1992 A 36 55.297
44 1992 A 67 1438.51
2 1992 A 77 234.642
90 1992 A 37 62.0686
44 1992 A 68 1148.85
2 1992 A 78 170.068
90 1992 A 38 0
44 1992 A 69 744.091
2 1992 A 79 108.493
90 1992 A 39 8.74557
20 1992 A 80 128.949
78 1992 B 30 204.642
20 1992 A 81 277.235
78 1992 B 31 112.217
20 1992 A 82 142.556
78 1992 B 32 0
20 1992 A 83 161.61
78 1992 B 33 0
20 1992 A 84 167.884
78 1992 B 34 0
20 1992 A 85 175.22
78 1992 B 35 0
54 1992 B 40 45.3836
20 1992 A 86 111.853
78 1992 B 36 1.04713
54 1992 B 41 14.2223
20 1992 A 87 206.696
78 1992 B 37 19.5251
54 1992 B 42 122.568
20 1992 A 88 188.825
78 1992 B 38 4.18851
54 1992 B 43 25.8085
20 1992 A 89 48.7752
78 1992 B 39 27.1933
54 1992 B 44 187.34
54 1992 B 45 350.603
54 1992 B 46 327.753
54 1992 B 47 439.533
54 1992 B 48 475.408
87 1992 A 100 75.0389
54 1992 B 49 879.093
30 1992 B 60 282.524
30 1992 B 61 177.759
30 1992 B 62 251.895
56 1992 A 60 764.495
30 1992 B 63 225.356
