66 2007 5 263.4 1847.61 1123.74 232.316 14.8005
66 2007 6 181.733 3504.27 1178.95 40.8345 12.3618
56 2007 1 1761.04 15258.6 15516.6 2671.17 223.637
66 2007 7 9000.76 29378.5 1445.18 90.0342 11.8609
56 2007 2 1099.04 2090.37 2315.21 336.953 18.9074
66 2007 8 0.644231 20.6154 28.3462 0.644231 0
56 2007 3 1959.75 12964.2 11274 1644.35 85.7816
66 2007 9 264.658 1712.94 216.136 28.1556 2.61548
56 2007 4 77.6044 700.122 672.579 206.797 15.3583
56 2007 5 153.451 1911.43 1257.97 160.77 10.0873
56 2007 6 167.775 3505.93 1204.74 41.5958 3.00124
46 2007 1 1794.89 14124.9 16172.5 3169.88 103.374
56 2007 7 8633.18 29625.4 1694.24 14.9161 0.91056
46 2007 2 1083.92 1812.49 2543.36 391.24 29.4677
56 2007 8 0 0 0 0 0
46 2007 3 3587.94 11218.3 11180 1752.44 122.136
56 2007 9 211.985 1759.68 238.961 12.734 1.15123
46 2007 4 79.1535 779.423 628.154 173.461 12.2685
46 2007 5 272.556 1826.22 1202.96 188.718 3.25584
46 2007 6 280.599 3643.16 944.975 52.5529 1.75378
46 2007 7 9207.36 29232.5 1492.92 74.0636 23.4257
46 2007 8 0 19.3821 30.8679 0 0
46 2007 9 237.622 1681.84 265.579 25.6368 1.31735
89 2007 1 1875.12 14334.2 16118.6 2793.54 228.356
89 2007 2 1027.48 1878.72 2468.44 432.986 46.0093
89 2007 3 2754.25 13529.4 9619.24 1830.1 90.5907
89 2007 4 87.9905 747.142 612.938 199.997 24.3924
89 2007 5 235.137 1898.65 1202.8 147.427 9.69715
89 2007 6 189.503 3618.32 1085.94 27.0486 2.23423
79 2007 1 1341.6 15290.4 15743.6 2685.46 199.233
89 2007 7 9900.2 28462.8 1597.85 35.0611 1.83084
79 2007 2 1180.33 1849.92 2416.58 361.943 27.5226
89 2007 8 0 21.5393 28.1464 0.564362 0
79 2007 3 1457.01 14821.5 9320.15 1981.8 55.7671
89 2007 9 160.169 1621.03 396.81 27.6006 3.40953
79 2007 4 69.1174 794.503 589.949 208.987 9.90333
79 2007 5 193.319 1871.54 1253.72 171.69 3.44137
79 2007 6 155.457 3724.74 972.35 68.4535 2.04223
69 2007 1 1731.88 15406.3 15185.3 2687.74 289.52
79 2007 7 9736.66 28621.4 1533.81 40.8915 2.5304
69 2007 2 1019.13 2071.92 2349.12 386.414 30.4599
79 2007 8 0 50.25 0 0 0
69 2007 3 1160.56 13535.5 11457.4 1601.55 107.942
79 2007 9 152.172 1814.87 234.703 22.761 0
69 2007 4 83.024 749.884 594.184 213.818 31.5499
69 2007 5 189.837 1997.9 1113.63 176.776 15.5657
69 2007 6 174.6 3740.92 938.464 58.6428 3.27674
59 2007 1 1713.26 15293.7 15399 2653.01 176.013
69 2007 7 9925.17 28415.8 1394.7 158.888 9.93284
59 2007 2 1014.53 2128.85 2217.41 440.423 19.9494
69 2007 8 1.31087 24.0326 24.0326 0.873913 0
59 2007 3 2874.39 12633.2 10704.9 1423.09 81.439
69 2007 9 184.073 1777.62 233.088 29.1522 0.574354
59 2007 4 69.3504 748.168 640.155 197.739 17.0478
59 2007 5 275.391 1975.68 1115.61 124.814 2.21902
59 2007 6 155.833 3600.95 1129.43 22.2466 14.5818
49 2007 1 1986.57 15771.9 14909.1 2552.76 161.701
59 2007 7 9657.6 28730 1523.29 67.003 1.29342
49 2007 2 1348.64 2038.55 1918.98 489.797 49.4441
59 2007 8 0 32.3833 16.8741 0.992593 0
