94 1996 1 199.119 4139.02 9032.01 1674.07 183.556
94 1996 2 326.754 1033.06 3527.73 554.558 38.6841
94 1996 3 201.143 2058.86 10595.8 2229.6 190.522
94 1996 4 0 0 0 0 0
94 1996 5 0.815094 36.7731 58.8825 16.2227 0.446605
94 1996 6 121.861 231.388 421.692 114.414 18.3949
84 1996 1 361.121 3498.59 9602.95 1652.42 102.291
94 1996 7 2229.61 6511.82 1065.89 112.673 23.5857
84 1996 2 252.338 1036.62 3548.05 596.374 47.4107
94 1996 8 1413.43 3345.07 1080.52 324.695 44.7222
84 1996 3 300.861 2450.1 10304.2 2098.22 116.939
94 1996 9 582.578 1081.04 439.094 185.138 26.8636
84 1996 4 0 0 0 0 0
84 1996 5 0 78.6266 20.1138 10.2855 4.11418
84 1996 6 105.499 381.01 297.78 105.492 17.9691
84 1996 7 2257.76 6654.83 880.028 133.458 12.1312
84 1996 8 1314.38 3484.28 1086.55 252.221 26.9077
84 1996 9 479.605 1264.54 405.602 142.22 9.1513
97 1996 1 284.936 3535.09 9749.45 1514.16 137.242
97 1996 2 198.362 983.889 3667.4 555.104 70.2016
97 1996 3 449.713 1731.75 10455.9 2514.07 102.05
97 1996 4 0 0 0 0 0
97 1996 5 0 35.0118 64.1587 13.6368 0.332765
97 1996 6 82.1304 422.825 289.859 91.0832 21.8532
87 1996 1 521.512 3159.82 9441.44 1889.6 207.329
97 1996 7 2177.22 6700.19 976.192 71.8372 8.62382
87 1996 2 137.147 1333.71 3290.09 698.814 21.0286
97 1996 8 1233.04 3431.14 1199.18 277.112 25.2137
87 1996 3 343.332 2274.9 10122.7 2362.99 171.985
97 1996 9 614.81 1199.95 377.537 103.016 6.79216
87 1996 4 0 0 0 0 0
87 1996 5 0 0 89.7937 23.3463 0
87 1996 6 94.6647 308.197 390.567 106.927 7.39353
77 1996 1 497.018 4018.92 8684.63 1797.78 218.124
87 1996 7 2502.61 6447.65 881.189 95.964 5.21671
77 1996 2 306.016 1039.78 3469.95 619.963 45.0756
87 1996 8 1299.14 3252.37 1279.09 317.988 28.958
77 1996 3 227.205 2114.91 10676.8 2068.01 189.034
87 1996 9 447.854 1286.69 434.247 124.254 5.84178
77 1996 4 0 0 0 0 0
