1 512 0 8 15 82 5605 16142 13 1 140 0.25 29 10 0
1 512 0 8 15 82 5605 16142 13 1 140 0.2 27 9 0
1 512 0 8 15 82 5605 16142 12 1 140 0.2 27 7 0
1 512 0 8 15 82 5605 16142 12 1 140 0.2 26 5 0
1 512 0 8 15 82 5605 16142 11 1 140 0.15 23 3 0
1 512 0 8 15 82 5605 16142 10 2 140 0.2 28 2 0
1 512 0 8 15 82 5605 16142 11 2 140 0.15 24 1 0
1 512 0 8 15 82 5605 16142 8 1 140 0.1 21 30 0
1 512 0 8 15 82 5605 16142 13 1 140 0.2 27 29 0
1 512 0 8 15 82 5605 16142 12 1 140 0.15 25 27 0
1 512 0 8 15 82 5605 16142 12 1 140 0.15 26 26 0
1 512 0 8 15 82 5605 16142 8 1 140 0.15 23 24 0
1 512 0 8 15 82 5605 16142 14 1 140 0.3 29 4 0
1 512 0 8 15 82 5605 16142 12 1 140 0.25 26 8 0
1 512 0 8 15 82 5605 16142 9 1 140 0.1 22 28 0
1 512 0 8 15 82 5605 16142 13 1 140 0.25 29 22 0
1 512 0 8 15 82 5605 16142 10 1 140 0.15 25 21 0
1 512 0 8 15 82 5605 16142 12 1 140 0.2 25 20 0
1 512 0 8 15 82 5605 16142 12 1 140 0.2 28 19 0
1 512 0 8 15 82 5605 16142 13 1 140 0.2 28 18 0
1 512 0 8 15 82 5605 16142 13 1 140 0.2 26 17 0
1 512 0 8 15 82 5605 16142 12 1 140 0.2 25 16 0
1 512 0 8 15 82 5605 16142 9 1 140 0.15 23 15 0
1 512 0 8 15 82 5605 16142 14 1 140 0.2 27 14 0
1 512 0 8 15 82 5605 16142 12 1 140 0.2 26 13 0
1 512 0 8 15 82 5605 16142 12 1 140 0.15 25 12 0
1 512 0 8 15 82 5605 16142 14 1 140 0.25 29 11 0
1 508 0 5 25 82 5714 15910 13 2 140 0.24 29 383 0
1 508 0 5 25 82 5714 15910 14 2 140 0.32 30 381 0
1 508 0 5 25 82 5714 15910 10 2 140 0.32 32 379 0
1 508 0 5 25 82 5714 15910 14 2 140 0.31 30 378 0
1 508 0 5 25 82 5714 15910 12 2 140 0.24 29 377 0
1 508 0 5 25 82 5714 15910 12 2 140 0.28 29 376 0
1 508 0 5 25 82 5714 15910 16 2 140 0.38 35 375 0
1 508 0 5 25 82 5714 15910 12 2 140 0.26 28 374 0
