1 517 0 2 28 83 5448 16507 15 2 140 0.55 35 19 0
1 517 0 2 28 83 5448 16507 13 2 140 0.25 32 18 0
1 517 0 2 28 83 5448 16507 14 2 140 0.27 30 17 0
1 517 0 2 28 83 5448 16507 18 2 140 0.42 35 16 0
1 517 0 2 28 83 5448 16507 13 2 140 0.28 32 15 0
1 517 0 2 28 83 5448 16507 14 2 140 0.4 34 3 0
1 517 0 2 28 83 5448 16507 11 2 140 0.37 34 14 0
1 517 0 2 28 83 5448 16507 12 2 140 0.3 31 12 0
1 517 0 2 28 83 5448 16507 17 2 140 0.49 34 11 0
1 517 0 2 28 83 5448 16507 15 2 140 0.53 35 10 0
1 517 0 2 28 83 5448 16507 15 2 140 0.28 32 7 0
1 517 0 2 28 83 5448 16507 13 2 140 0.35 33 6 0
1 517 0 2 28 83 5448 16507 12 1 140 0.26 29 5 0
1 517 0 2 28 83 5448 16507 13 2 140 0.37 33 4 0
1 517 0 2 28 83 5448 16507 15 2 140 0.35 33 2 0
1 517 0 2 28 83 5448 16507 15 2 140 0.44 36 1 0
1 516 0 5 1 83 5601 16242 7 1 140 0.11 24 80 0
1 516 0 5 1 83 5601 16242 12 2 140 0.2 28 77 0
1 516 0 5 1 83 5601 16242 14 2 140 0.51 35 76 0
1 516 0 5 1 83 5601 16242 15 2 140 0.26 29 75 0
1 516 0 5 1 83 5601 16242 14 1 140 0.31 31 74 0
1 516 0 5 1 83 5601 16242 14 1 140 0.35 32 73 0
1 516 0 5 1 83 5601 16242 9 1 140 0.12 23 72 0
1 516 0 4 11 83 5556 16233 14 2 140 0.4 35 138 0
1 516 0 4 11 83 5556 16233 15 1 140 0.36 33 137 0
1 516 0 3 10 83 5555 16236 10 2 140 0.04 21 90 0
1 516 0 3 10 83 5555 16236 10 2 140 0.07 22 89 0
1 516 0 3 10 83 5555 16236 9 2 140 0.12 26 87 0
1 516 0 3 10 83 5555 16236 9 2 140 0.16 26 86 0
1 516 0 3 10 83 5555 16236 12 2 140 0.14 26 85 0
1 516 0 3 10 83 5555 16236 12 2 140 0.12 24 84 0
1 516 0 3 10 83 5555 16236 9 2 140 0.1 23 83 0
1 516 0 3 10 83 5555 16236 9 2 140 0.08 22 82 0
