1 509 0 11 13 74 5613 16422 7 1 140 0.17 25 146 0
1 509 0 11 13 74 5613 16422 7 1 140 0.11 23 150 0
1 509 0 11 13 74 5613 16422 8 2 140 0.17 25 159 0
1 509 0 11 13 74 5613 16422 5 2 140 0.12 23 160 0
1 509 0 11 13 74 5613 16422 11 2 140 0.31 31 161 0
1 509 0 11 13 74 5613 16422 8 2 140 0.22 27 162 0
1 509 0 11 13 74 5613 16422 10 2 140 0.32 30 163 0
1 509 0 11 13 74 5613 16422 14 2 140 0.33 32 164 0
1 509 0 11 13 74 5613 16422 7 2 140 0.14 24 166 0
1 509 0 11 13 74 5613 16422 5 2 140 0.07 18 167 0
1 509 0 11 13 74 5613 16422 16 2 140 0.43 33 205 0
1 509 0 11 13 74 5613 16422 14 1 140 0.53 35 203 0
1 509 0 11 13 74 5613 16422 12 2 140 0.44 34 204 0
1 509 0 11 13 74 5613 16422 12 1 140 0.21 27 144 0
1 509 0 11 13 74 5613 16422 8 1 140 0.18 26 147 0
1 509 0 11 13 74 5613 16422 6 2 140 0.12 22 165 0
1 509 0 11 13 74 5613 16422 7 2 140 0.1 21 169 0
1 509 0 11 13 74 5613 16422 7 2 140 0.22 28 173 0
1 509 0 11 13 74 5613 16422 11 2 140 0.51 34 201 0
1 509 0 11 13 74 5613 16422 8 2 140 0.19 26 168 0
1 509 0 11 13 74 5613 16422 6 2 140 0.09 20 170 0
1 509 0 11 13 74 5613 16422 10 2 140 0.23 29 171 0
1 509 0 11 13 74 5613 16422 5 2 140 0.06 18 172 0
1 509 0 11 13 74 5613 16422 5 2 140 0.08 19 174 0
1 509 0 11 13 74 5613 16422 4 2 140 0.05 17 175 0
1 509 0 11 13 74 5613 16422 16 2 140 0.57 35 202 0
1 509 0 11 13 74 5613 16422 10 1 140 0.25 29 151 0
1 509 0 11 13 74 5613 16422 13 1 140 0.27 31 152 0
1 509 0 11 13 74 5613 16422 12 1 140 0.34 30 153 0
1 509 0 11 13 74 5613 16422 6 1 140 0.11 22 154 0
1 509 0 11 13 74 5613 16422 5 1 140 0.11 21 155 0
1 509 0 11 13 74 5613 16422 6 1 140 0.07 19 156 0
1 509 0 11 13 74 5613 16422 4 1 140 0.05 16 157 0
1 509 0 11 13 74 5613 16422 5 1 140 0.06 18 158 0
1 509 0 11 13 74 5613 16422 8 1 140 0.14 24 148 0
1 509 0 11 13 74 5613 16422 7 1 140 0.1 20 149 0
1 509 0 11 13 74 5613 16422 12 1 140 0.2 28 145 0
1 509 0 11 17 74 5613 16448 6 2 140 0.05 17 220 0
1 509 0 11 17 74 5613 16448 13 2 140 0.55 36 221 0
1 509 0 11 17 74 5613 16448 5 1 140 0.06 17 223 0
1 509 0 11 17 74 5613 16448 5 1 140 0.05 17 224 0
1 509 0 11 17 74 5613 16448 5 2 140 0.06 17 222 0
1 509 0 11 17 74 5613 16448 4 2 140 0.04 16 219 0
1 509 0 11 19 74 5611 16406 7 1 140 0.12 22 228 0
1 509 0 11 19 74 5611 16406 8 1 140 0.25 29 227 0
1 509 0 11 19 74 5611 16406 8 1 140 0.17 26 229 0
1 509 0 11 19 74 5611 16406 7 1 140 0.2 27 231 0
1 509 0 11 19 74 5611 16406 9 1 140 0.17 25 235 0
1 509 0 11 19 74 5611 16406 8 1 140 0.15 24 225 0
1 509 0 11 19 74 5611 16406 13 2 140 0.22 27 248 0
1 509 0 11 19 74 5611 16406 7 2 140 0.14 24 252 0
1 509 0 11 19 74 5611 16406 7 1 140 0.1 21 236 0
1 509 0 11 19 74 5611 16406 4 1 140 0.04 16 237 0
1 509 0 11 19 74 5611 16406 6 1 140 0.05 18 238 0
1 509 0 11 19 74 5611 16406 7 2 140 0.13 23 239 0
1 509 0 11 19 74 5611 16406 7 2 140 0.14 25 240 0
1 509 0 11 19 74 5611 16406 7 2 140 0.1 22 241 0
1 509 0 11 19 74 5611 16406 12 2 140 0.22 28 242 0
1 509 0 11 19 74 5611 16406 10 2 140 0.27 29 243 0
1 509 0 11 19 74 5611 16406 5 2 140 0.05 17 254 0
1 509 0 11 19 74 5611 16406 5 2 140 0.08 20 244 0
1 509 0 11 19 74 5611 16406 6 2 140 0.07 19 245 0
1 509 0 11 19 74 5611 16406 13 2 140 0.3 31 246 0
1 509 0 11 19 74 5611 16406 7 2 140 0.17 26 247 0
1 509 0 11 19 74 5611 16406 7 2 140 0.1 21 249 0
1 509 0 11 19 74 5611 16406 5 2 140 0.08 18 250 0
1 509 0 11 19 74 5611 16406 10 2 140 0.3 32 251 0
1 509 0 11 19 74 5611 16406 10 2 140 0.29 30 253 0
